DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,GBP_GDP,GBP_Inflation,GBP_Unemployment,GBP_InterestRate,USD_GDP,USD_Inflation,USD_Unemployment,USD_InterestRate
2013-12-12,1.63753,1.6418,1.63207,1.63377,83862,61.47962189730202,0.7183913235862205,0.7509064174235505,1.6497946191194206,1.6121303808805796,3390925.0,1.63789,1.61719,0,0,0,0,2013-12-12,0.009730000000000016,0.0,-0.002296141139398964,0.0,-1,-1,0.0044399999999999995,0.782051138818469,3,0.43388373911755823,-0.900968867902419,12,1.63588,1.63969,1.62996,1.64561,1.62615,1.6383666666666665,1.647523333333333,1.633083333333333,1.6528066666666665,1.6239266666666665,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.37599999999999856,0,1,38.639399856129685,-0.003929999999999989,-0.0018500000000001293,1.2186872221083174,0.9486919878955745,0.011546629127201872,neutral,0,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-13,1.63379,1.63597,1.62625,1.6296,78192,51.19968417163076,0.622155954444259,0.7251563248276922,1.6479697098271142,1.6159362901728858,3312733.0,1.6364100000000001,1.622695,0,0,0,0,2013-12-13,0.009719999999999951,2.0000000000131024e-05,-0.0025523788538166373,0.0,-1,-1,-0.00041000000000002146,0.2891246300895476,4,-0.433883739117558,-0.9009688679024191,13,1.6306066666666668,1.6349633333333335,1.6252433333333336,1.6403266666666667,1.6208866666666668,1.6383666666666665,1.647523333333333,1.633083333333333,1.6528066666666665,1.6239266666666665,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.4190000000000138,0,1,43.10256146487151,-0.005830000000000002,-0.005819999999999936,1.0360263231692255,0.9166791716686568,0.00981444307360551,breakout_down,2,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-15,1.62863,1.6308,1.62863,1.62979,2096,45.67821998958841,0.541183446376392,0.6883617491374322,1.6471982130235039,1.6178927869764965,3314829.0,1.6364100000000001,1.625685,0,0,0,0,2013-12-15,0.0021700000000000053,-0.0009699999999999154,0.00011659302896424553,116000000.00000498,-1,-1,0.0043600000000001415,2170000.000000005,6,-0.7818314824680299,0.6234898018587334,15,1.62974,1.63085,1.62868,1.63191,1.62757,1.6383666666666665,1.647523333333333,1.633083333333333,1.6528066666666665,1.6239266666666665,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.11600000000000499,1,0,53.431598341780145,-0.005169999999999897,0.0023800000000000487,0.2847021405533813,0.02767661669206294,0.008975378030522438,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-16,1.62981,1.63486,1.6289,1.62982,78969,42.929726004945614,0.47181543069501064,0.6450524854489479,1.646848744726636,1.6189812552733638,3393798.0,1.6364100000000001,1.626235,0,0,0,0,2013-12-16,0.005959999999999965,1.999999999990898e-05,1.8407279465436952e-05,1000000.0000065512,-1,-1,-0.00016000000000016001,5.549444451160148,0,0.0,1.0,16,1.6311933333333333,1.6334866666666665,1.6275266666666666,1.6371533333333332,1.6252333333333333,1.6342133333333333,1.6421766666666666,1.6218566666666665,1.6545333333333334,1.6138933333333332,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.0010000000000065512,1,0,0.16775708773805686,0.0040599999999999525,0.00026999999999999247,0.7565370961491366,1.1072381510557088,0.00853304961868995,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-17,1.62982,1.63359,1.62189,1.62746,78473,38.85031358124966,0.39326424540964133,0.5946948374410866,1.6465543841610883,1.619704615838911,3315325.0,1.63423,1.626235,0,0,0,0,2013-12-17,0.011700000000000044,0.0,-0.0014480126639752485,0.0,-1,-1,-0.0023900000000001143,0.47540977611478924,1,0.7818314824680298,0.6234898018587336,17,1.627646666666667,1.6334033333333338,1.6217033333333337,1.639346666666667,1.6159466666666669,1.6342133333333333,1.6421766666666666,1.6218566666666665,1.6545333333333334,1.6138933333333332,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.23600000000001398,0,1,20.169216306299727,-0.0012699999999998823,-0.007009999999999961,1.4893073460657718,1.17012107837288,0.008220342693502417,breakout_down,2,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-18,1.62748,1.64836,1.62716,1.63833,113506,52.33677518249035,0.41395190086517264,0.5585462501259039,1.6454370589500114,1.6229549410499886,3428831.0,1.635125,1.6271300000000002,0,0,0,0,2013-12-18,0.021200000000000108,2.0000000000131024e-05,0.006679119609698646,1085000000.0000026,1,1,0.013230000000000297,65.24979609436726,2,0.9749279121818236,-0.22252093395631434,18,1.63795,1.64874,1.62754,1.6591500000000001,1.61675,1.6342133333333333,1.6421766666666666,1.6218566666666665,1.6545333333333334,1.6138933333333332,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,1.0850000000000026,1,0,51.17683128154319,0.01476999999999995,0.005269999999999886,2.0886697449586533,1.6718094797633125,0.006878647936436475,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-19,1.63833,1.63953,1.6335,1.63644,83214,47.79861287050736,0.4103658542748523,0.5289101709556936,1.6443251083586052,1.625624891641395,3345617.0,1.635125,1.62779,0,0,0,0,2013-12-19,0.00602999999999998,0.0,-0.0011536137408215495,0.0,1,1,-0.012760000000000327,0.2484471535305769,3,0.43388373911755823,-0.900968867902419,19,1.63649,1.63948,1.63345,1.64252,1.63046,1.6342133333333333,1.6421766666666666,1.6218566666666665,1.6545333333333334,1.6138933333333332,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.18900000000001693,0,1,31.33808655281339,-0.008830000000000116,0.006340000000000012,0.64067141514328,1.0969561950460578,0.0057188081486789265,breakout_down,2,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-20,1.63643,1.63948,1.63157,1.63285,83609,45.67724765699499,0.37424156302292566,0.49797644936914004,1.6440815473990704,1.6263204526009294,3262008.0,1.635125,1.62779,0,0,0,0,2013-12-20,0.007910000000000084,-9.999999999843467e-06,-0.002193786512184976,0.0,-1,1,-0.0016999999999998128,0.6275718873308755,4,-0.433883739117558,-0.9009688679024191,20,1.6346333333333334,1.6376966666666668,1.6297866666666667,1.6425433333333335,1.6267233333333333,1.6342133333333333,1.6421766666666666,1.6218566666666665,1.6545333333333334,1.6138933333333332,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.35800000000001386,0,1,45.25344457085199,-4.999999999988347e-05,-0.0019299999999999873,0.7490529593699903,1.091505580309047,0.005430859810897704,neutral,0,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-22,1.63355,1.63367,1.63231,1.6329,1342,49.85494685806905,0.3420730549136053,0.4667957704780331,1.6440735507328803,1.6262284492671197,3263350.0,1.635125,1.630825,0,0,0,0,2013-12-22,0.0013600000000000279,0.000700000000000145,3.062130630499159e-05,0.0,-1,1,0.0036400000000000876,0.09677411550465315,6,-0.7818314824680299,0.6234898018587334,22,1.63296,1.63361,1.63225,1.63432,1.6316,1.6342133333333333,1.6421766666666666,1.6218566666666665,1.6545333333333334,1.6138933333333332,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.06500000000000394,0,1,47.75900073475578,-0.005810000000000093,0.0007399999999999629,0.14107882353954332,0.01954800696270264,0.005456713616921943,breakout_down,2,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-23,1.63289,1.63749,1.63286,1.63487,64229,50.249410907679476,0.3286866391024379,0.4391739442029141,1.643992415168277,1.6261745848317228,3327579.0,1.635125,1.630825,1,0,0,0,2013-12-23,0.004629999999999912,-1.0000000000065512e-05,0.0012064425255680245,198000000.00000927,-1,1,0.0019199999999999218,153.3282223927152,0,0.0,1.0,23,1.6350733333333334,1.6372866666666668,1.6326566666666669,1.6397033333333333,1.6304433333333335,1.63504,1.64819,1.62172,1.66151,1.60857,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.19800000000000928,1,0,42.755344418055074,0.0038199999999999346,0.0005500000000000504,0.5628494331571198,0.9622437422470836,0.005448599513620202,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-24,1.63487,1.63814,1.63222,1.63522,42019,52.54403611925344,0.31724501259395854,0.414788157881123,1.6437790737348708,1.626135926265129,3369598.0,1.635125,1.630825,0,0,0,0,2013-12-24,0.005919999999999925,0.0,0.00021408430028066477,34999999.99998504,1,-1,-0.0016200000000001769,1.2339617985049187,1,0.7818314824680298,0.6234898018587336,24,1.6351933333333335,1.638166666666667,1.632246666666667,1.6411133333333334,1.6292733333333336,1.63504,1.64819,1.62172,1.66151,1.60857,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.03499999999998504,1,0,5.911163654785591,0.0006500000000000394,-0.0006399999999999739,1.1450674767761053,0.6716066037027044,0.005395598191069318,neutral,0,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-25,1.63523,1.63575,1.63351,1.63524,5481,41.45088958689684,0.30482499168169586,0.39279552464123757,1.6437461774130766,1.6261168225869234,3375079.0,1.635125,1.631105,0,0,0,0,2013-12-25,0.0022400000000000198,1.0000000000065512e-05,1.2230770171677833e-05,1000000.0000065512,1,-1,-0.0003299999999997194,0.30232540562481824,2,0.9749279121818236,-0.22252093395631434,25,1.6348333333333336,1.6361566666666671,1.6339166666666671,1.6370733333333336,1.6325933333333336,1.63504,1.64819,1.62172,1.66151,1.60857,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.0010000000000065512,1,0,0.4462293618949319,-0.002389999999999892,0.0012900000000000134,0.5077061405924483,0.09912503752680953,0.005391465885687069,breakout_down,2,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-26,1.63512,1.64378,1.63503,1.64133,50901,44.94716055902061,0.340201613568869,0.3822767424267639,1.6441725376043208,1.6259424623956789,3425980.0,1.635125,1.634055,0,0,0,0,2013-12-26,0.008750000000000036,-0.00012000000000012001,0.0037242239671240484,621000000.0000049,1,1,0.006069999999999798,96.22115309838196,3,0.43388373911755823,-0.900968867902419,26,1.6400466666666667,1.6450633333333333,1.6363133333333333,1.6487966666666667,1.6312966666666666,1.63504,1.64819,1.62172,1.66151,1.60857,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.6210000000000049,1,0,70.96331847788852,0.008029999999999982,0.0015199999999999658,1.910479932209636,0.8458926817594746,0.005574750489659415,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-27,1.6413,1.65772,1.64068,1.64807,96093,62.52374345692928,0.41780778041984323,0.3893829500253798,1.6463504955925492,1.6247995044074508,3522073.0,1.6424400000000001,1.639805,0,0,0,0,2013-12-27,0.017040000000000166,-2.999999999997449e-05,0.004106425886323877,676999999.9999943,1,1,0.0006500000000000394,26.483828251887303,4,-0.433883739117558,-0.9009688679024191,27,1.6488233333333333,1.6569666666666667,1.6399266666666665,1.6658633333333335,1.6317833333333331,1.63504,1.64819,1.62172,1.66151,1.60857,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.6769999999999943,1,0,39.72771550965246,0.013940000000000063,0.005649999999999933,2.2083978475378814,1.5527245757165669,0.00658820022680768,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-29,1.64768,1.64975,1.64753,1.64792,3406,68.39092910129945,0.47265240937237607,0.40603684189477907,1.6483403770319085,1.624296622968091,3518667.0,1.6446450000000001,1.639805,0,0,0,0,2013-12-29,0.0022200000000001108,-0.00038999999999989043,-9.101555152382633e-05,24000000.000001796,1,1,-0.006889999999999841,13.799908000604745,6,-0.7818314824680299,0.6234898018587334,29,1.6483999999999999,1.6492699999999998,1.6470499999999997,1.65062,1.6461799999999998,1.63504,1.64819,1.62172,1.66151,1.60857,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.024000000000001798,1,0,10.805943268798108,-0.007970000000000033,0.006850000000000023,0.3068841157196543,0.0626333210739231,0.00734690527825841,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-30,1.64792,1.65324,1.64599,1.64917,70391,77.5245826907408,0.5202070057383601,0.42887087466349527,1.650329957500208,1.6237630424997918,3589058.0,1.6446450000000001,1.639805,0,0,0,0,2013-12-30,0.007249999999999979,0.0,0.0007585319675712251,124999999.99999733,1,1,0.0013999999999998458,2.7564752557123167,0,0.0,1.0,30,1.6494666666666669,1.6529433333333337,1.6456933333333337,1.6567166666666668,1.6422166666666669,1.6463700000000001,1.6605200000000002,1.6350200000000001,1.6718700000000002,1.62087,1.6065466666666666,1.6236933333333332,1.5870933333333332,1.6431466666666665,1.5699466666666666,0.12499999999999734,1,0,17.239001517031816,0.003489999999999993,-0.0015399999999998748,0.9666665377777841,1.4058939253222804,0.008114282332294087,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2013-12-31,1.64928,1.6579,1.64743,1.65501,64089,80.60676872585506,0.5981234900052979,0.46272139773185583,1.6534959145672719,1.6228330854327278,3653147.0,1.64506,1.639895,0,0,0,0,2013-12-31,0.01046999999999998,0.0001100000000000545,0.003541175257857023,573000000.0000012,1,1,0.004590000000000094,4.65945694083368,1,0.7818314824680298,0.6234898018587336,31,1.6534466666666665,1.659463333333333,1.648993333333333,1.6639166666666665,1.6429766666666665,1.6463700000000001,1.6605200000000002,1.6350200000000001,1.6718700000000002,1.62087,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.5730000000000013,1,0,54.72256709005849,0.0046599999999998865,0.0014399999999998858,1.1447626126434842,1.3308621978569373,0.00935889805810902,breakout_up,1,426299.4,99.2,7.1,0.52474,17192.019,234.719,6.7,0.09
2014-01-01,1.65616,1.65921,1.65529,1.65756,1783,81.72458499212712,0.6726948267955724,0.5047160835445992,1.6564884575302365,1.6213725424697636,3654930.0,1.645715,1.6405500000000002,0,0,0,0,2014-01-01,0.003920000000000146,0.0011499999999999844,0.00154077618866341,139999999.99998456,1,1,-0.003290000000000237,3.505743096846414,2,0.9749279121818236,-0.22252093395631434,1,1.6573533333333332,1.6594166666666665,1.6554966666666664,1.6612733333333334,1.653433333333333,1.6463700000000001,1.6605200000000002,1.6350200000000001,1.6718700000000002,1.62087,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.13999999999998458,1,0,35.705177250696096,0.0013100000000001444,0.007859999999999978,0.4792175453279418,0.04460466210029558,0.010713058009185508,breakout_up,1,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-02,1.65753,1.66031,1.64111,1.64484,107580,66.06876987864703,0.6219835399298823,0.5281695748216558,1.656375776141383,1.621396223858617,3547350.0,1.646265,1.6411,0,0,0,0,2014-01-02,0.019199999999999884,-2.999999999997449e-05,-0.007673930355462151,0.0,1,-1,-0.015269999999999673,0.16930571441500067,3,0.43388373911755823,-0.900968867902419,2,1.6487533333333335,1.656396666666667,1.637196666666667,1.6679533333333334,1.6295533333333336,1.6463700000000001,1.6605200000000002,1.6350200000000001,1.6718700000000002,1.62087,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,1.2689999999999868,0,1,66.09030779646864,0.0010999999999998789,-0.01417999999999986,2.229447023984303,2.1262046121128817,0.010671746619783986,breakout_down,2,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-03,1.64485,1.64737,1.6395,1.64171,104326,53.6469410647998,0.5501956822438814,0.5325747963061009,1.656616420874909,1.621573579125091,3443024.0,1.64691,1.6411,0,0,0,0,2014-01-03,0.007870000000000044,9.999999999843467e-06,-0.001902920648816953,0.0,1,-1,0.009589999999999765,0.4710279493405877,4,-0.433883739117558,-0.9009688679024191,3,1.64286,1.64622,1.63835,1.65073,1.63499,1.6463700000000001,1.6605200000000002,1.6350200000000001,1.6718700000000002,1.62087,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.31399999999999206,0,1,39.893279125903994,-0.012939999999999952,-0.0016100000000001113,0.8078422492463344,1.9104911650358853,0.010689692094856833,breakout_down,2,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-05,1.64026,1.64159,1.63969,1.64106,2439,55.12193410849063,0.4824964127492226,0.5225591195947252,1.6568170361761767,1.622101963823823,3440585.0,1.64767,1.6411,0,0,0,0,2014-01-05,0.0019000000000000128,-0.0014499999999999513,-0.0003959286353862981,79999999.99999118,1,-1,0.0024800000000000377,2.3333292397735232,6,-0.7818314824680299,0.6234898018587334,5,1.6407800000000001,1.6418700000000002,1.6399700000000001,1.6426800000000001,1.6388800000000001,1.6463700000000001,1.6605200000000002,1.6350200000000001,1.6718700000000002,1.62087,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.07999999999999119,1,0,42.08311415044221,-0.005779999999999896,0.0001900000000001345,0.21909591569466033,0.04815504384103015,0.010587352823042934,breakout_up,1,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-06,1.64108,1.64337,1.6337,1.64128,96517,60.10062685337249,0.42571212567792394,0.5031897208113649,1.6567791075165923,1.6233078924834081,3537102.0,1.647005,1.6411,0,0,0,0,2014-01-06,0.009670000000000067,2.0000000000131024e-05,0.00013405969312524162,19999999.999997795,1,-1,0.0008700000000001484,0.31029806093520207,0,0.0,1.0,6,1.63945,1.6452000000000002,1.6355300000000002,1.6491200000000001,1.62978,1.6450966666666667,1.6564933333333334,1.6298833333333334,1.6717066666666667,1.6184866666666666,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.019999999999997797,1,0,2.0680384655152166,0.0017799999999998928,-0.005990000000000162,1.1360430996190007,1.6152796954102069,0.010204368058766601,breakout_down,2,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-07,1.64128,1.6438,1.6374,1.63992,80967,58.15518554431705,0.36552258879096744,0.47565629440728546,1.656577166410815,1.6245228335891848,3456135.0,1.647005,1.6411,0,0,0,0,2014-01-07,0.006399999999999961,0.0,-0.00082862156365765,0.0,-1,-1,-0.0015800000000001369,0.6494843686895408,1,0.7818314824680298,0.6234898018587336,7,1.6403733333333335,1.643346666666667,1.636946666666667,1.6467733333333334,1.6339733333333335,1.6450966666666667,1.6564933333333334,1.6298833333333334,1.6717066666666667,1.6184866666666666,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.13600000000000279,0,1,21.246680206218343,0.00042999999999993044,0.0037000000000000366,0.7104794948401945,1.290123663341232,0.009769386121145798,neutral,0,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-08,1.63992,1.64719,1.63763,1.64444,88650,60.495704168899735,0.35025702469102526,0.45057644046403345,1.6565639094778237,1.6259980905221763,3544785.0,1.647005,1.6411,0,0,0,0,2014-01-08,0.009560000000000013,0.0,0.0027562320113175384,451999999.9999857,-1,-1,0.005879999999999885,3.174671102763488,2,0.9749279121818236,-0.22252093395631434,8,1.6430866666666664,1.6485433333333328,1.6389833333333328,1.6526466666666664,1.6335266666666663,1.6450966666666667,1.6564933333333334,1.6298833333333334,1.6717066666666667,1.6184866666666666,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.45199999999998575,1,0,47.2753896035964,0.003390000000000004,0.00022999999999995246,1.350282295157866,1.4294974747963158,0.009311573989165888,breakout_up,1,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-09,1.64444,1.64972,1.6441,1.64765,85856,62.82763922421177,0.35991212945953865,0.4324435782631345,1.6563475798420704,1.6282334201579298,3630641.0,1.647005,1.6411,0,0,0,0,2014-01-09,0.00562000000000018,0.0,0.0019520323027901031,321000000.0000157,-1,1,-0.0013099999999997003,15.529366090099927,3,0.43388373911755823,-0.900968867902419,9,1.6471566666666668,1.6502133333333338,1.6445933333333336,1.652776666666667,1.6415366666666666,1.6450966666666667,1.6564933333333334,1.6298833333333334,1.6717066666666667,1.6184866666666666,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.3210000000000157,1,0,57.10727628535944,0.0025300000000001432,0.006469999999999976,0.8476620139273192,1.2219789979475997,0.008559435637915965,breakout_up,1,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-10,1.64769,1.6517,1.63805,1.64785,91521,62.96522966248794,0.36497054909914173,0.41894897243033596,1.6569034099207502,1.6286295900792498,3722162.0,1.647005,1.6411,0,0,0,0,2014-01-10,0.01364999999999994,4.0000000000040004e-05,0.00012138500288288045,15999999.999993796,-1,1,-0.003010000000000179,0.4159750605834801,4,-0.433883739117558,-0.9009688679024191,10,1.6458666666666666,1.6536833333333332,1.6400333333333332,1.6595166666666665,1.6322166666666666,1.6450966666666667,1.6564933333333334,1.6298833333333334,1.6717066666666667,1.6184866666666666,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.015999999999993797,1,0,1.172075305837951,0.0019799999999998708,-0.006049999999999889,1.520044374159857,1.264577299759008,0.008605550400586305,breakout_down,2,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-12,1.64829,1.6494,1.64754,1.64938,2365,59.13317840107805,0.37697961805782665,0.41055510155583413,1.65751568090644,1.6293113190935602,3724527.0,1.647005,1.6411,0,0,0,0,2014-01-12,0.0018599999999999728,0.00043999999999999595,0.0009284825681949397,109000000.00000353,-1,1,0.0013300000000000534,1.4799980266691675,6,-0.7818314824680299,0.6234898018587334,12,1.6487733333333334,1.6500066666666668,1.6481466666666669,1.6506333333333334,1.6469133333333335,1.6450966666666667,1.6564933333333334,1.6298833333333334,1.6717066666666667,1.6184866666666666,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.10900000000000354,1,0,58.570660934983955,-0.0022999999999999687,0.009489999999999998,0.2507414059394127,0.035724859668521104,0.008581030214160276,neutral,0,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-13,1.6494,1.65076,1.63469,1.63886,84320,40.37616373529175,0.29817214082537014,0.38807850940974137,1.6571066962028236,1.6303213037971762,3640207.0,1.6427,1.6411,0,1,0,0,2014-01-13,0.01607000000000003,1.999999999990898e-05,-0.00637815421552346,0.0,-1,-1,-0.012050000000000116,0.09245410656328493,0,0.0,1.0,13,1.6414366666666667,1.6481833333333333,1.6321133333333333,1.6575066666666667,1.6253666666666666,1.64175,1.64881,1.6318000000000001,1.65876,1.62474,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,1.0539999999999994,0,1,65.58397112811882,0.0013600000000000279,-0.012850000000000028,1.7183488325118852,1.132509828202864,0.008147826321778507,breakout_down,2,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-14,1.63885,1.64642,1.63673,1.64325,85041,45.51736154265582,0.268050360762051,0.3640728796802033,1.656627569453538,1.6318354305464622,3725248.0,1.6427,1.6411,0,0,0,0,2014-01-14,0.009689999999999976,-1.0000000000065512e-05,0.0026786912854057797,440000000.0000181,-1,-1,0.014910000000000201,3.5707530326638692,1,0.7818314824680298,0.6234898018587336,14,1.6421333333333334,1.6475366666666669,1.637846666666667,1.6518233333333334,1.6324433333333335,1.64175,1.64881,1.6318000000000001,1.65876,1.62474,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.44000000000001815,1,0,45.40295119182946,-0.0043400000000000105,0.0020400000000000418,1.0332692436266488,1.177849922853383,0.007539126604738311,breakout_up,1,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-15,1.64324,1.64375,1.63215,1.63606,89460,38.70410922182451,0.18403984520518613,0.3280662727851999,1.6565080026473933,1.632073997352607,3635788.0,1.641925,1.6411,0,0,0,0,2014-01-15,0.011600000000000055,-1.0000000000065512e-05,-0.004375475429788547,0.0,-1,-1,-0.011580000000000146,0.045987371867685894,2,0.9749279121818236,-0.22252093395631434,15,1.63732,1.6424900000000002,1.6308900000000002,1.6489200000000002,1.62572,1.64175,1.64881,1.6318000000000001,1.65876,1.62474,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.7179999999999964,0,1,61.8912162744585,-0.00266999999999995,-0.0045800000000000285,1.0970303483043042,1.2651031767580596,0.0074299516569531765,breakout_down,2,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-16,1.63613,1.63831,1.63141,1.63463,84088,30.995888960416934,0.10471491312835646,0.2833960008538312,1.6565732099159634,1.6319497900840367,3551700.0,1.6415549999999999,1.643735,0,0,0,0,2014-01-16,0.006899999999999906,7.00000000000145e-05,-0.0008740510739215202,0.0,-1,-1,0.005759999999999987,0.46186430892701547,3,0.43388373911755823,-0.900968867902419,16,1.6347833333333333,1.6381566666666665,1.6312566666666666,1.6416833333333332,1.6278833333333333,1.64175,1.64881,1.6318000000000001,1.65876,1.62474,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.15000000000000568,0,1,21.73598029271232,-0.005440000000000111,-0.0007399999999999629,0.7480484878524966,1.0660446129173213,0.00748768362482225,breakout_down,2,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
2014-01-17,1.63455,1.6458,1.6309,1.64206,81574,36.75212795675593,0.1006430727476415,0.2468454152325933,1.6562203626081202,1.6329846373918797,3633274.0,1.6413,1.645605,1,0,0,0,2014-01-17,0.014899999999999913,-8.000000000008001e-05,0.00454537112374057,751000000.0000128,1,-1,0.00886000000000009,3.082190936386098,4,-0.433883739117558,-0.9009688679024191,17,1.6395866666666665,1.648273333333333,1.6333733333333331,1.6544866666666664,1.6246866666666666,1.64175,1.64881,1.6318000000000001,1.65876,1.62474,1.6449333333333334,1.6679766666666667,1.6319666666666668,1.6809433333333332,1.6089233333333335,0.7510000000000128,1,0,50.39930206026556,0.007489999999999997,-0.0005100000000000104,1.259296715745709,1.0541428353591424,0.007064237468358492,breakout_up,1,429573.5,98.7,6.9,0.52093,17197.738,235.288,6.6,0.07
