DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,EUR_GDP,EUR_Inflation,EUR_Unemployment,EUR_InterestRate,USD_GDP,USD_Inflation,USD_Unemployment,USD_InterestRate
2009-07-03,1.39592,1.40282,1.39494,1.39792,74488,50.593384921336565,0.390897082150099,0.4556440489885325,1.4185240301171678,1.3784279698828323,3963036.0,1.40434,1.400795,0,0,0,1,2009-07-03,0.007879999999999887,-4.0000000000040004e-05,0.001404051692025532,200000000.00000018,1,-1,0.020469999999999766,7.04080914203153,-0.01205999999999996,0.0023800000000000487,0.7748278490828021,0.21495905885286232,0.01433562685582885,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,3,1.39856,1.40218,1.3943,1.40644,1.3906800000000001,1.4011866666666666,1.4195233333333332,1.3885733333333332,1.4321366666666666,1.3702366666666665,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.20000000000000018,1,0,25.377490166222948,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-05,1.39591,1.39693,1.39485,1.39573,6368,52.747734494835726,0.3140853018397394,0.4273322995587739,1.4165993837341533,1.3786806162658467,3956668.0,1.4043899999999998,1.400795,0,0,0,0,2009-07-05,0.002080000000000082,-0.0020100000000000673,-0.0015666132539774351,0.0,-1,-1,-0.004150000000000098,0.9622632431478484,-0.005889999999999951,-9.000000000014552e-05,0.19738088846263105,0.022250944389760437,0.013565284136535814,neutral,0,6,-0.7818314824680299,0.6234898018587334,5,1.3958366666666666,1.3968233333333333,1.3947433333333332,1.3979166666666667,1.3937566666666665,1.4011866666666666,1.4195233333333332,1.3885733333333332,1.4321366666666666,1.3702366666666665,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.0180000000000069,0,1,8.649687650171163,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-06,1.39581,1.39977,1.38749,1.39914,81229,52.96270815048928,0.27752809160408454,0.397371457967836,1.4164094701992151,1.3786345298007847,4037897.0,1.4037099999999998,1.3973849999999999,0,0,1,0,2009-07-06,0.012280000000000069,8.000000000008001e-05,0.0024431659418369853,333000000.0000055,1,-1,0.005600000000000271,0.4759614812546193,0.0028399999999999537,-0.007360000000000033,0.9488486363121208,0.3429810883059433,0.01351497163243243,breakout_down,2,0,0.0,1.0,6,1.3954666666666666,1.4034433333333334,1.3911633333333333,1.4077466666666667,1.3831866666666666,1.4021866666666665,1.416883333333333,1.384443333333333,1.4346266666666665,1.3697466666666664,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.3330000000000055,1,0,27.115055777217137,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-07,1.39913,1.40497,1.38853,1.38957,81779,47.99878648448294,0.16938180903653954,0.35177352818157676,1.416337811946411,1.377900188053589,3956118.0,1.4037099999999998,1.3973849999999999,0,0,0,0,2009-07-07,0.01644000000000001,-1.0000000000065512e-05,-0.006839915948368339,0.0,-1,-1,-0.012980000000000214,0.5509433442506373,0.0052000000000000934,0.001040000000000152,1.3475408731523897,0.42901741848805225,0.013756030755186173,breakout_down,2,1,0.7818314824680298,0.6234898018587336,7,1.3943566666666667,1.4001833333333333,1.3837433333333333,1.4107966666666667,1.3779166666666667,1.4021866666666665,1.416883333333333,1.384443333333333,1.4346266666666665,1.3697466666666664,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.9560000000000013,0,1,58.147314640228736,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-08,1.38934,1.39391,1.38294,1.38615,81180,50.663403998644974,0.05543948726380865,0.29250671999802313,1.4152150517894313,1.3799009482105684,3874938.0,1.401435,1.3973849999999999,0,0,0,0,2009-07-08,0.010969999999999924,-0.00022999999999995246,-0.0024611930309376127,0.0,-1,-1,0.0061500000000001,0.7140623884277503,-0.01106000000000007,-0.005589999999999984,1.1047330206713908,0.5277171779157023,0.012634217525710706,neutral,0,2,0.9749279121818236,-0.22252093395631434,8,1.3876666666666668,1.3923933333333336,1.3814233333333337,1.3986366666666668,1.376696666666667,1.4021866666666665,1.416883333333333,1.384443333333333,1.4346266666666665,1.3697466666666664,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.3190000000000026,0,1,29.076656640233782,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-09,1.38608,1.40722,1.38582,1.4009,81152,46.55013050020897,0.08320046607706022,0.2506454692138306,1.4145118633118545,1.3825511366881456,3956090.0,1.401435,1.3973849999999999,1,0,0,0,2009-07-09,0.021399999999999864,-7.00000000000145e-05,0.010640984020488433,1482000000.0000055,-1,1,0.01817000000000002,81.30737958702419,0.013309999999999933,0.0028799999999999937,1.6938418795439294,0.5052214265881211,0.011426530829250478,breakout_up,1,3,0.43388373911755823,-0.900968867902419,9,1.3979799999999998,1.4101399999999995,1.3887399999999996,1.4193799999999996,1.37658,1.4021866666666665,1.416883333333333,1.384443333333333,1.4346266666666665,1.3697466666666664,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,1.4820000000000055,1,0,69.24910050932269,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-10,1.40084,1.40116,1.38734,1.39351,74023,49.60783462610682,0.0450508002916683,0.20952653542939814,1.4144892165988312,1.3822437834011685,3882067.0,1.401435,1.3973849999999999,0,0,0,0,2009-07-10,0.013819999999999943,-5.999999999994898e-05,-0.0052751802412734725,0.0,-1,-1,-0.02214000000000005,0.023703701947864624,-0.006059999999999954,0.0015199999999999658,0.9224402000774115,0.6008223839068544,0.011529678798299105,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,10,1.3940033333333333,1.4006666666666665,1.3868466666666666,1.4078233333333332,1.3801833333333333,1.4021866666666665,1.416883333333333,1.384443333333333,1.4346266666666665,1.3697466666666664,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.7330000000000059,0,1,53.03523623471593,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-12,1.39364,1.39757,1.39361,1.39712,6692,47.57775795399524,0.04344578236532559,0.17631038481658365,1.4144240252053093,1.3829409747946908,3888759.0,1.3989099999999999,1.3973849999999999,0,0,0,0,2009-07-12,0.0039599999999999635,0.00012999999999996348,0.0025905806201605235,347999999.9999927,-1,-1,0.010999999999999899,130.99563347899505,-0.003589999999999982,0.006269999999999998,0.29734192090839917,0.10282349759689098,0.011254537891233199,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,12,1.3961,1.3985899999999998,1.3946299999999998,1.4000599999999999,1.39214,1.4021866666666665,1.416883333333333,1.384443333333333,1.4346266666666665,1.3697466666666664,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.34799999999999276,1,0,87.85660186821407,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-13,1.39722,1.40038,1.38942,1.40015,81152,46.65973987240422,0.06586412122799867,0.15422113209886665,1.414582228744037,1.383417771255963,3969911.0,1.39508,1.3973849999999999,0,0,1,0,2009-07-13,0.010959999999999859,9.999999999998899e-05,0.0021687471369675393,293000000.0000099,-1,1,-0.0005799999999998029,0.4051281531887149,0.002809999999999979,-0.004189999999999916,0.8967435037846864,1.249026506721317,0.01113811918005633,breakout_down,2,0,0.0,1.0,13,1.39665,1.4038799999999998,1.39292,1.4076099999999998,1.38569,1.39677,1.4106,1.3863200000000002,1.42105,1.3724900000000002,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.2930000000000099,1,0,26.73113766992188,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-14,1.40032,1.40136,1.39084,1.39787,80240,44.15850980160657,0.06448972436852163,0.13627485055279764,1.4145986223210998,1.3838333776789002,3889671.0,1.39508,1.3973849999999999,0,0,1,0,2009-07-14,0.010519999999999863,0.00017000000000000348,-0.0016283969574688853,0.0,1,1,-0.005310000000000148,0.10970462977798602,0.0009799999999999809,0.0014199999999999768,0.8671281843778246,1.2376928689208404,0.010993743860923492,breakout_down,2,1,0.7818314824680298,0.6234898018587336,14,1.3966900000000002,1.4025400000000003,1.3920200000000005,1.40721,1.3861700000000003,1.39677,1.4106,1.3863200000000002,1.42105,1.3724900000000002,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.24500000000000632,0,1,23.286759813706826,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-15,1.39786,1.41335,1.39662,1.40908,81199,51.22060167523429,0.1521024935029036,0.13944037914281884,1.4148405332887792,1.3860094667112208,3970870.0,1.398145,1.3973849999999999,1,0,0,0,2009-07-15,0.016730000000000134,-9.999999999843467e-06,0.008019343715796294,1122000000.0000007,1,1,0.013490000000000224,12.491925409736268,0.011990000000000167,0.005779999999999896,1.4940166552941194,1.239652892915247,0.010293684616088284,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,15,1.40635,1.41608,1.3993499999999999,1.4230800000000001,1.3896199999999999,1.39677,1.4106,1.3863200000000002,1.42105,1.3724900000000002,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,1.1220000000000008,1,0,67.06114398422041,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-16,1.40924,1.41648,1.40536,1.41309,80605,51.82756665275045,0.2510002186821847,0.16175234705069202,1.41597742343144,1.38549157656856,4051475.0,1.39971,1.4005,0,0,0,0,2009-07-16,0.011120000000000019,0.00015999999999993797,0.0028458284838333145,384999999.9999909,1,1,-0.007200000000000317,1.8659789005208287,0.003129999999999855,0.00873999999999997,1.0433476221291453,1.1053121627532754,0.010882093230771252,breakout_up,1,3,0.43388373911755823,-0.900968867902419,16,1.4116433333333334,1.4179266666666668,1.4068066666666668,1.4227633333333334,1.4005233333333333,1.39677,1.4106,1.3863200000000002,1.42105,1.3724900000000002,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.3849999999999909,1,0,34.61918892185867,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-17,1.41314,1.41492,1.40599,1.40986,74650,47.39753117798988,0.2998574082821337,0.18937335929698038,1.4169522001023798,1.3860877998976204,3976825.0,1.39971,1.401265,0,0,0,0,2009-07-17,0.008929999999999882,5.0000000000105516e-05,-0.0022857708992350565,0.0,1,1,-0.007239999999999913,0.24895101413271065,-0.0015600000000000058,0.0006300000000001305,0.7663919699285917,1.0329720813868388,0.011011045216171494,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,17,1.4102566666666665,1.414523333333333,1.405593333333333,1.4191866666666664,1.4013266666666666,1.39677,1.4106,1.3863200000000002,1.42105,1.3724900000000002,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.32800000000001717,0,1,36.72601052513957,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-19,1.40953,1.41365,1.40904,1.41333,6404,61.81149373914152,0.3623995664213453,0.22397860072185338,1.4184444646130978,1.3858365353869022,3983229.0,1.40115,1.401265,1,0,0,0,2009-07-19,0.004610000000000003,-0.00032999999999994145,0.0024612372859717166,380000000.00000256,1,1,0.00670000000000015,8.408146105826594,-0.0012699999999998823,0.003049999999999997,0.44403771488752625,0.09893449220373185,0.011627910756068982,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,19,1.4120066666666666,1.4149733333333332,1.4103633333333332,1.4166166666666666,1.4073966666666666,1.39677,1.4106,1.3863200000000002,1.42105,1.3724900000000002,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.38000000000000256,1,0,82.4116243764915,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-20,1.41344,1.42494,1.41244,1.42075,80127,64.45118493079374,0.4664608063717379,0.2724750418518303,1.4211917620218795,1.3846342379781202,4063356.0,1.4061400000000002,1.4037700000000002,0,0,0,0,2009-07-20,0.012500000000000178,0.0001100000000000545,0.005250012382104662,730999999.9999927,1,1,0.003949999999999898,11.49998850001028,0.011290000000000022,0.0033999999999998476,1.1597697940462364,1.2398877204275593,0.013029148642040177,breakout_up,1,0,0.0,1.0,20,1.4193766666666665,1.426313333333333,1.413813333333333,1.4318766666666667,1.4068766666666663,1.4121766666666666,1.4335133333333332,1.3994133333333332,1.4462766666666667,1.3780766666666666,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.7309999999999928,1,0,58.47532197424066,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-21,1.42071,1.4276,1.41601,1.41972,81552,65.41178317146395,0.5344579509896308,0.3248716236793904,1.4232602298584018,1.3838427701415983,3981804.0,1.4085100000000002,1.4051,0,0,0,0,2009-07-21,0.01158999999999999,-4.0000000000040004e-05,-0.0007249692064049723,0.0,1,1,-0.008449999999999847,1.4659571349027734,0.0026599999999998847,0.003570000000000073,1.1887178267981688,1.2611576075862259,0.014042042521674224,neutral,0,1,0.7818314824680298,0.6234898018587336,21,1.4211099999999999,1.4262099999999998,1.4146199999999998,1.4326999999999999,1.4095199999999999,1.4121766666666666,1.4335133333333332,1.3994133333333332,1.4462766666666667,1.3780766666666666,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.09899999999998244,0,1,8.541109481492756,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-22,1.41967,1.42562,1.41529,1.42008,81744,64.00105782274923,0.5845131731148978,0.3767999335664919,1.425227791961746,1.383192208038254,4063548.0,1.4085100000000002,1.405225,0,0,0,0,2009-07-22,0.010330000000000172,-5.0000000000105516e-05,0.0002535711267009804,41000000.000002146,1,1,0.0013899999999997803,1.3584471784367294,-0.0019799999999998708,-0.0007200000000000539,1.0769390036552462,1.249211067217818,0.014967698525703704,neutral,0,2,0.9749279121818236,-0.22252093395631434,22,1.4203299999999999,1.4253699999999998,1.4150399999999996,1.43066,1.4099999999999997,1.4121766666666666,1.4335133333333332,1.3994133333333332,1.4462766666666667,1.3780766666666666,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.041000000000002146,1,0,3.9686380795664955,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-23,1.42013,1.42908,1.41181,1.41609,80933,69.16183571870386,0.5852400488755238,0.4184879566282983,1.4260759517522938,1.382973048247706,3982615.0,1.4099599999999999,1.40601,0,1,0,0,2009-07-23,0.017269999999999897,4.999999999988347e-05,-0.002809700861923228,0.0,1,1,-0.004349999999999854,1.0757210245527782,0.0034599999999997966,-0.0034799999999999276,1.53374764353927,1.1107923898512897,0.01534430459344034,neutral,0,3,0.43388373911755823,-0.900968867902419,23,1.4189933333333336,1.426176666666667,1.4089066666666672,1.4362633333333334,1.4017233333333337,1.4121766666666666,1.4335133333333332,1.3994133333333332,1.4462766666666667,1.3780766666666666,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.40399999999998215,0,1,23.39181286549618,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-24,1.41614,1.42529,1.41337,1.42006,74827,74.30822881268534,0.6108096518346873,0.4569522956695761,1.4270328834390582,1.3825751165609417,4057442.0,1.41285,1.40601,0,0,0,0,2009-07-24,0.01191999999999993,4.999999999988347e-05,0.002803494128198087,392000000.00001454,1,1,0.007959999999999967,3.3032479049647248,-0.00378999999999996,0.0015600000000000058,0.9369595238987876,1.0359818408624752,0.015823476743541967,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,24,1.4195733333333334,1.4257766666666667,1.4138566666666668,1.4314933333333333,1.4076533333333334,1.4121766666666666,1.4335133333333332,1.3994133333333332,1.4462766666666667,1.3780766666666666,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.39200000000001456,1,0,32.8831473869656,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-26,1.42057,1.42316,1.41862,1.41913,6511,66.29714056570768,0.6164632193743635,0.48885448041053364,1.428660800307335,1.383264199692665,4050931.0,1.41722,1.40601,0,0,0,0,2009-07-26,0.0045399999999999885,0.0005100000000000104,-0.000654901905553355,0.0,1,-1,-0.0049000000000001265,1.3282044470744954,-0.0021299999999999653,0.005249999999999977,0.407906522200671,0.10039287520507069,0.01614431415574081,neutral,0,6,-0.7818314824680299,0.6234898018587334,26,1.4203033333333333,1.4219866666666665,1.4174466666666665,1.4248433333333332,1.4157633333333333,1.4121766666666666,1.4335133333333332,1.3994133333333332,1.4462766666666667,1.3780766666666666,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.14400000000001079,0,1,31.711076855320666,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-27,1.41919,1.42967,1.41692,1.4244,81013,78.70282286118714,0.6559073167986318,0.5222650476881533,1.4310726572082735,1.3835003427917267,4131944.0,1.41783,1.4063050000000001,0,0,0,0,2009-07-27,0.012750000000000039,5.999999999994898e-05,0.0037135428043943174,521000000.00001585,1,1,0.006200000000000205,4.616738054300448,0.006510000000000016,-0.0017000000000000348,1.1221614925047123,1.2494948840623776,0.016902142663467085,breakout_up,1,0,0.0,1.0,27,1.4236633333333335,1.430406666666667,1.417656666666667,1.4364133333333335,1.4109133333333335,1.4219600000000001,1.4321100000000002,1.4142500000000002,1.43982,1.4041000000000001,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.5210000000000159,1,0,40.859540428202834,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-28,1.42448,1.43028,1.41277,1.41451,79849,64.46994670362358,0.6004414977800687,0.5379003377065363,1.4315693953814224,1.3848816046185775,4052095.0,1.41966,1.4066100000000001,0,1,0,0,2009-07-28,0.017509999999999915,7.999999999985796e-05,-0.006943274361134636,0.0,1,-1,-0.015160000000000284,0.49530311739512944,0.0006099999999999994,-0.004149999999999876,1.3681824216141238,1.2329797254520278,0.016576816259076175,breakout_down,2,1,0.7818314824680298,0.6234898018587336,28,1.4191866666666666,1.4256033333333331,1.4080933333333332,1.4366966666666665,1.4016766666666667,1.4219600000000001,1.4321100000000002,1.4142500000000002,1.43982,1.4041000000000001,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.9970000000000034,0,1,56.93564045457188,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-29,1.41451,1.41949,1.40043,1.40137,80835,50.868935724143874,0.44532222079651795,0.5193847143245327,1.4315189159101012,1.3851550840898987,3971260.0,1.415355,1.4066100000000001,0,0,0,0,2009-07-29,0.019059999999999855,0.0,-0.009289435917738249,0.0,-1,-1,-0.003249999999999753,0.3536931566979314,-0.010790000000000077,-0.012340000000000018,1.4487685125593965,1.236396729861788,0.016460489139773243,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,29,1.4070966666666667,1.4137633333333333,1.3947033333333334,1.4261566666666665,1.3880366666666668,1.4219600000000001,1.4321100000000002,1.4142500000000002,1.43982,1.4041000000000001,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,1.313999999999993,0,1,68.93657205812931,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-30,1.40151,1.4094,1.40124,1.40831,82650,56.97300564223778,0.3740769499883445,0.4903231614572951,1.4307112861597402,1.38783671384026,4053910.0,1.415355,1.4066100000000001,0,0,0,0,2009-07-30,0.008159999999999945,0.000140000000000029,0.00495229668110488,679999999.9999917,-1,-1,0.020079999999999876,29.22211399217104,-0.010089999999999932,0.0008099999999999774,0.6578522526723417,1.132128195539687,0.015211581384832563,breakout_up,1,3,0.43388373911755823,-0.900968867902419,30,1.4063166666666669,1.4113933333333337,1.4032333333333338,1.4144766666666668,1.398156666666667,1.4219600000000001,1.4321100000000002,1.4142500000000002,1.43982,1.4041000000000001,1.406113333333333,1.4373866666666661,1.3785266666666662,1.464973333333333,1.3472533333333332,0.6799999999999917,1,0,83.32312216640074,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-07-31,1.40831,1.42796,1.40759,1.42555,74462,60.180481610498894,0.4515220859649949,0.48256294635883507,1.430901422222176,1.3915865777778242,4128372.0,1.415355,1.4066100000000001,0,0,0,0,2009-07-31,0.02037,0.0,0.012241622938131622,1724000000.0000143,1,1,0.010300000000000198,27.291628761624597,0.01855999999999991,0.006349999999999856,1.3082850797504808,1.0279468121527904,0.013929144930463317,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,31,1.4203666666666666,1.4331433333333332,1.4127733333333332,1.4407366666666666,1.3999966666666666,1.4219600000000001,1.4321100000000002,1.4142500000000002,1.43982,1.4041000000000001,1.4129233333333335,1.442906666666667,1.395566666666667,1.4602633333333335,1.3655833333333336,1.7240000000000144,1,0,84.63011143292005,0.379587908971952,91.38,9.8,0.3576,14448.882,214.726,9.5,0.16
2009-08-02,1.42535,1.43084,1.42432,1.42873,6860,59.76766379281426,0.5324204450810166,0.4925344461032714,1.4331319905596787,1.3921390094403212,4135232.0,1.415635,1.40689,0,0,0,0,2009-08-02,0.006519999999999859,-0.00020000000000020002,0.002230717968503357,338000000.00001603,1,1,-0.014060000000000183,5.330091912532821,0.0028799999999999937,0.016730000000000134,0.45518008550822486,0.10558979442313332,0.014509397891507956,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,2,1.4279633333333333,1.4316066666666665,1.4250866666666666,1.434483333333333,1.4214433333333334,1.4219600000000001,1.4321100000000002,1.4142500000000002,1.43982,1.4041000000000001,1.4129233333333335,1.442906666666667,1.395566666666667,1.4602633333333335,1.3655833333333336,0.33800000000001607,1,0,51.83254102131933,0.379587908971952,91.69,9.9,0.3475,14448.882,215.445,9.6,0.16
2009-08-03,1.42866,1.44444,1.42025,1.44065,80774,67.34646824957125,0.6848232000000509,0.5309921968826273,1.4370136504790483,1.392971349520952,4216006.0,1.4224350000000001,1.41369,0,0,0,0,2009-08-03,0.024189999999999934,-7.00000000000145e-05,0.008343073918794965,1198999999.9999945,1,1,0.00873999999999997,1.876337470114433,0.013600000000000056,-0.004070000000000018,1.5446997736462509,1.2451403854394811,0.015562732992214078,breakout_up,1,0,0.0,1.0,3,1.4351133333333335,1.449976666666667,1.425786666666667,1.4593033333333334,1.4109233333333335,1.4285066666666666,1.4565833333333331,1.4125733333333332,1.4725166666666665,1.3844966666666667,1.4129233333333335,1.442906666666667,1.395566666666667,1.4602633333333335,1.3655833333333336,1.1989999999999945,1,0,49.563887396138966,0.379587908971952,91.69,9.9,0.3475,14448.882,215.445,9.6,0.16
2009-08-04,1.44064,1.44295,1.43645,1.44147,81260,66.34145262740611,0.8029641253639364,0.5853865825788891,1.4405460268119543,1.3938739731880458,4297266.0,1.4224350000000001,1.41369,0,0,0,0,2009-08-04,0.00649999999999995,-1.0000000000065512e-05,0.0005691875195224676,83000000.00001083,1,1,-0.011099999999999888,0.5513125175865305,-0.0014899999999999913,0.016199999999999992,0.49437172996868356,1.2520010292107702,0.016466174240576958,breakout_down,2,1,0.7818314824680298,0.6234898018587336,4,1.44029,1.4441300000000001,1.4376300000000002,1.44679,1.4337900000000001,1.4285066666666666,1.4565833333333331,1.4125733333333332,1.4725166666666665,1.3844966666666667,1.4129233333333335,1.442906666666667,1.395566666666667,1.4602633333333335,1.3655833333333336,0.08300000000001084,1,0,12.767266574374938,0.379587908971952,91.69,9.9,0.3475,14448.882,215.445,9.6,0.16
2009-08-05,1.44135,1.44469,1.4354,1.4408,80851,62.63388939036615,0.881029361756025,0.6445151384143163,1.4433891204456688,1.3950958795543311,4216415.0,1.42256,1.413815,0,0,0,0,2009-08-05,0.00929000000000002,-0.00012000000000012001,-0.0004648032910847596,0.0,1,1,-0.0014899999999999913,0.5613444434715518,0.0017400000000000748,-0.0010499999999999954,0.6946313223694282,1.2342439299916614,0.01701373826435939,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,5,1.4402966666666668,1.4451933333333336,1.4359033333333335,1.4495866666666668,1.4310066666666668,1.4285066666666666,1.4565833333333331,1.4125733333333332,1.4725166666666665,1.3844966666666667,1.4129233333333335,1.442906666666667,1.395566666666667,1.4602633333333335,1.3655833333333336,0.05499999999998284,0,1,5.919707243567186,0.379587908971952,91.69,9.9,0.3475,14448.882,215.445,9.6,0.16
2009-08-06,1.44085,1.44284,1.43261,1.43683,82244,60.3961496470276,0.9004818476842091,0.6957084802682949,1.4443429644362864,1.3980380355637136,4134171.0,1.42256,1.413815,0,0,0,0,2009-08-06,0.010229999999999961,4.999999999988347e-05,-0.0027554136590783097,0.0,1,1,-0.0033000000000000806,0.24150482506008558,-0.0018500000000001293,-0.00279000000000007,0.9016392647947071,1.1253999053089754,0.01629089444377473,breakout_down,2,3,0.43388373911755823,-0.900968867902419,6,1.4374266666666664,1.4422433333333329,1.432013333333333,1.4476566666666664,1.4271966666666664,1.4285066666666666,1.4565833333333331,1.4125733333333332,1.4725166666666665,1.3844966666666667,1.4129233333333335,1.442906666666667,1.395566666666667,1.4602633333333335,1.3655833333333336,0.40199999999999125,0,1,39.292346789169464,0.379587908971952,91.69,9.9,0.3475,14448.882,215.445,9.6,0.16
2009-08-07,1.43695,1.44111,1.41533,1.41804,75312,48.98728469199775,0.7555687600474981,0.7076805362241355,1.4441419325101008,1.3991350674898992,4058859.0,1.42256,1.4152550000000002,0,0,0,0,2009-08-07,0.025779999999999914,0.00011999999999989797,-0.013077399553183107,0.0,-1,-1,-0.014820000000000055,0.19241442218249422,-0.0017300000000000093,-0.017279999999999962,1.6962757141547753,1.0386472430585005,0.01582922275548359,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,7,1.424826666666667,1.4343233333333338,1.408543333333334,1.4506066666666668,1.399046666666667,1.4285066666666666,1.4565833333333331,1.4125733333333332,1.4725166666666665,1.3844966666666667,1.4129233333333335,1.442906666666667,1.395566666666667,1.4602633333333335,1.3655833333333336,1.8909999999999982,0,1,73.34859004693396,0.379587908971952,91.69,9.9,0.3475,14448.882,215.445,9.6,0.16
