DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,USD_GDP,USD_Inflation,USD_Unemployment,USD_InterestRate,JPY_GDP,JPY_Inflation,JPY_Unemployment,JPY_InterestRate
2015-01-08,119.281,119.963,119.159,119.798,124821,42.352117502112456,28.97982477964547,48.24348970581653,121.09333862806857,118.59186137193142,-6706097.0,119.3955,118.19649999999999,0,0,0,0,2015-01-08,0.8039999999999878,-0.000999999999990564,0.004325883201153614,51699999999.99959,-1,-1,-0.10499999999998977,5.590163888605121,0.3149999999999977,0.5180000000000007,0.8145896648281686,1.3911957031767936,0.01043651112424241,breakout_up,1,3,0.43388373911755823,-0.900968867902419,8,119.19033333333333,119.73966666666665,118.73266666666666,120.19733333333332,118.18333333333334,120.48533333333334,120.97566666666668,120.1446666666667,121.31633333333333,119.65433333333335,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,51.69999999999959,1,0,64.30340260770866,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-09,119.797,119.852,118.419,118.464,143351,35.84123215317277,17.10988317236115,42.01676839912545,121.13891209687216,118.51598790312784,-6849448.0,119.3955,118.19649999999999,0,0,0,0,2015-01-09,1.433000000000007,-0.0010000000000047748,-0.011135411275647366,0.0,-1,-1,-1.8500000000000085,0.0399129172424484,-0.11099999999999,-0.7400000000000091,1.1770987340421477,1.4842075618993429,0.010944588212978112,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,9,119.64,120.121,119.31700000000001,120.44399999999999,118.83600000000001,120.48533333333334,120.97566666666668,120.1446666666667,121.31633333333333,119.65433333333335,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,133.29999999999984,0,1,93.02156802402735,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-11,118.321,118.429,118.122,118.233,4547,34.58064509188118,5.7723519054320604,34.76788510038678,121.23617778989897,118.34742221010102,-6853995.0,119.3955,118.19649999999999,0,0,0,0,2015-01-11,0.30700000000000216,-0.14300000000000068,-0.0019499594813613803,0.0,-1,-1,1.1030000000000086,0.542713565112018,-1.4230000000000018,-0.29699999999999704,0.30650958435851916,0.052114374260747776,0.012057401173426888,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,11,119.64,120.121,119.31700000000001,120.44399999999999,118.83600000000001,120.48533333333334,120.97566666666668,120.1446666666667,121.31633333333333,119.65433333333335,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,8.799999999999386,0,1,28.664401744617525,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-12,118.232,119.318,118.1,118.338,137941,35.783338000999876,-2.3385042370961173,27.3466072328902,121.31331223213171,118.14868776786834,-6716054.0,119.3955,118.19649999999999,1,0,0,0,2015-01-12,1.2180000000000035,-0.0010000000000047748,0.0008880769328359236,10599999999.999454,-1,-1,0.3359999999999843,8.22727266494458,0.8889999999999958,-0.02200000000000557,1.276997272722802,1.4463863671156425,0.013215560148319726,breakout_up,1,0,0.0,1.0,12,118.26133333333333,118.40066666666665,118.09366666666665,118.56833333333333,117.95433333333332,119.675,120.487,118.609,121.553,117.797,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,10.599999999999454,1,0,8.702784316268561,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-13,118.337,118.849,117.536,117.812,192212,32.55316297234917,-12.862525383098955,19.30478070969237,121.44515418203241,117.84564581796758,-6908266.0,119.09049999999999,118.19649999999999,0,0,0,0,2015-01-13,1.3130000000000024,-0.000999999999990564,-0.004444895130896215,0.0,-1,-1,-0.630999999999986,0.6392009979535559,-0.4689999999999941,-0.563999999999993,1.293596057838823,1.6829537584350234,0.015042401814172327,neutral,0,1,0.7818314824680298,0.6234898018587336,13,118.58533333333332,119.07066666666665,117.85266666666665,119.80333333333333,117.36733333333332,119.675,120.487,118.609,121.553,117.797,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,52.50000000000057,0,1,39.984737254579755,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-14,117.813,117.926,116.072,117.433,212062,29.049986861201205,-23.98462143329425,10.646900281095046,121.54370761760762,117.47529238239238,-7120328.0,118.35849999999999,118.19649999999999,0,0,1,0,2015-01-14,1.8539999999999992,0.0010000000000047748,-0.003216989780327901,0.0,-1,-1,0.14700000000000557,0.06490522684382213,-0.9230000000000018,-1.4639999999999986,1.5134693865196127,1.6630774563608883,0.017021304729670846,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,14,118.06566666666667,118.59533333333334,117.28233333333334,119.37866666666667,116.75266666666667,119.675,120.487,118.609,121.553,117.797,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,37.999999999999545,0,1,20.496213324588048,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-15,117.431,117.942,115.893,116.134,231132,28.549382664648675,-42.78757849332351,-0.039995473788664526,121.73931688490674,116.82588311509326,-7351460.0,117.928,118.3595,0,0,0,0,2015-01-15,2.0489999999999924,-0.0020000000000095497,-0.011061626629652708,0.0,-1,-1,-0.9200000000000159,0.3322496746864415,0.015999999999991132,-0.17900000000000205,1.5198041822282957,1.542787914387449,0.020595769080202355,breakout_down,2,3,0.43388373911755823,-0.900968867902419,15,117.14366666666666,118.21533333333332,116.36133333333332,118.99766666666666,115.28966666666666,119.675,120.487,118.609,121.553,117.797,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,129.6999999999997,0,1,63.29913943429026,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-16,116.135,117.762,115.853,117.58,191662,38.046387094931966,-45.49658954043139,-9.13131428711721,121.65512193712192,116.6304780628781,-7159798.0,117.90799999999999,118.33949999999999,0,0,0,0,2015-01-16,1.909000000000006,0.0010000000000047748,0.012451134034821827,144499999999.9993,-1,-1,2.7450000000000045,5.769503525639823,-0.1799999999999926,-0.04000000000000625,1.1440728747788158,1.2336542199725464,0.021086645077174858,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,16,116.65633333333334,117.41966666666667,115.37066666666668,118.70533333333333,114.60733333333334,119.675,120.487,118.609,121.553,117.797,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,144.49999999999932,1,0,75.6940410193598,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-18,117.455,117.616,117.357,117.591,4230,36.99251525086229,-47.01280515237869,-16.707612460169507,121.53539803598389,116.47090196401612,-7155568.0,117.90799999999999,118.33949999999999,0,0,0,0,2015-01-18,0.25900000000000034,-0.125,9.355332539543868e-05,13599999999.999567,-1,-1,-1.4350000000000023,1.6428571260933258,-0.1460000000000008,1.5040000000000049,0.1753791981477662,0.03030526645350269,0.02127883199699008,neutral,0,6,-0.7818314824680299,0.6234898018587334,18,116.65633333333334,117.41966666666667,115.37066666666668,118.70533333333333,114.60733333333334,119.675,120.487,118.609,121.553,117.797,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,13.599999999999568,1,0,52.509449770462474,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-19,117.593,117.823,116.921,117.743,105321,33.91221595399411,-46.452429291056774,-22.65657582634696,121.3834967815179,116.36330321848207,-7050247.0,117.85249999999999,118.33949999999999,0,0,0,0,2015-01-19,0.9019999999999868,0.0020000000000095497,0.0012926159314913643,14999999999.999146,-1,-1,0.14100000000000534,0.34226190425257275,0.20699999999999363,-0.43599999999999284,0.6467804383717254,0.7817311781746709,0.021115714545868115,breakout_down,2,0,0.0,1.0,19,117.52133333333335,117.68566666666669,117.42666666666669,117.78033333333335,117.26233333333334,118.78366666666666,119.51733333333333,117.60433333333333,120.69666666666666,116.87066666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,14.999999999999147,1,0,16.62969331519518,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-20,117.743,118.867,117.695,118.66,160810,40.64286478599932,-38.16891624539238,-25.759043910156045,121.18812035500746,116.38257964499259,-6889437.0,117.5855,118.33949999999999,0,0,0,0,2015-01-20,1.1720000000000113,0.0,0.007788148764682415,91700000000.00015,-1,1,0.7650000000000006,23.416666178818765,1.0440000000000111,0.7739999999999867,0.9314894286031811,1.1625368330648786,0.02022783411411593,breakout_up,1,1,0.7818314824680298,0.6234898018587336,20,117.49566666666665,118.0703333333333,117.16833333333331,118.39766666666664,116.59366666666666,118.78366666666666,119.51733333333333,117.60433333333333,120.69666666666666,116.87066666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,91.70000000000016,1,0,78.24225405950958,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-21,118.657,118.761,117.183,117.847,168923,41.36114153907171,-37.72948105297331,-28.1531313387195,120.91676478304655,116.37513521695345,-7058360.0,117.5855,118.33949999999999,0,0,0,0,2015-01-21,1.5779999999999887,-0.0030000000000001137,-0.006851508511714162,0.0,-1,1,-1.730000000000004,0.07055630931441223,-0.10600000000000875,-0.5119999999999862,1.3556701019281103,1.199021890349499,0.019139420966559843,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,21,118.40733333333333,119.11966666666666,117.94766666666665,119.57933333333334,117.23533333333332,118.78366666666666,119.51733333333333,117.60433333333333,120.69666666666666,116.87066666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,81.00000000000023,0,1,51.330765950085464,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-22,117.847,118.815,117.249,118.711,149506,50.271326166290564,-30.062920932952863,-28.535089257566174,120.84596044364595,116.37003955635409,-6908854.0,117.36,118.297,0,0,0,0,2015-01-22,1.5660000000000025,0.0,0.00733154004768899,86400000000.00043,1,1,1.6770000000000067,1.6187290942830705,0.054000000000002046,0.06599999999998829,1.4296147512966866,0.9621965260628887,0.01886854549125739,neutral,0,3,0.43388373911755823,-0.900968867902419,22,117.93033333333334,118.67766666666667,117.09966666666668,119.50833333333333,116.35233333333335,118.78366666666666,119.51733333333333,117.60433333333333,120.69666666666666,116.87066666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,86.40000000000043,1,0,55.1723785616997,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-23,118.711,118.735,117.538,117.737,141075,41.92536839270876,-31.48355991660594,-29.12478338937413,120.71419299554978,116.3031070044502,-7049929.0,117.36,118.297,0,0,0,0,2015-01-23,1.1970000000000027,0.0,-0.008204799892175147,0.0,-1,1,-1.838000000000008,0.020460358038823966,-0.0799999999999983,0.2890000000000015,0.9329696017669794,0.9061083553370576,0.018610818666242396,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,23,118.25833333333333,119.26766666666666,117.70166666666665,119.82433333333333,116.69233333333332,118.78366666666666,119.51733333333333,117.60433333333333,120.69666666666666,116.87066666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,97.40000000000038,0,1,81.37002391810881,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-25,117.514,117.734,117.263,117.419,9225,37.30387442392415,-34.77456128651397,-30.2547389688021,120.54209874947844,116.22860125052154,-7059154.0,117.36,118.297,0,0,0,0,2015-01-25,0.4709999999999894,-0.22299999999999898,-0.002700935135089206,0.0,-1,-1,0.6560000000000059,0.8764940204124028,-1.0010000000000048,-0.2749999999999915,0.39354946491179843,0.06714237677463258,0.01821803753133506,neutral,0,6,-0.7818314824680299,0.6234898018587334,25,118.25833333333333,119.26766666666666,117.70166666666665,119.82433333333333,116.69233333333332,118.78366666666666,119.51733333333333,117.60433333333333,120.69666666666666,116.87066666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,9.499999999999886,0,1,20.169808556669942,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-26,117.419,118.622,117.378,118.521,112561,50.31191849574623,-28.16580667562789,-29.83695251016726,120.2179017327725,116.36009826722747,-6946593.0,117.36,118.297,0,0,0,0,2015-01-26,1.2439999999999998,0.0,0.009385193197012441,110200000000.00038,1,-1,1.4200000000000017,29.341462698991066,0.8880000000000052,0.11499999999999488,1.0270805803937604,0.883215831204949,0.01630668728923412,breakout_up,1,0,0.0,1.0,26,117.472,117.68099999999998,117.21,117.94299999999998,117.001,117.48166666666667,119.11033333333334,116.11433333333333,120.47766666666668,114.48566666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,110.20000000000039,1,0,88.58513779329793,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-27,118.521,118.659,117.338,117.783,136995,47.666943107907784,-28.554209112391504,-29.580403830612113,119.82243547531719,116.49436452468281,-7083588.0,117.894,118.297,0,0,0,0,2015-01-27,1.3210000000000122,0.0,-0.006226744627534357,0.0,1,-1,-1.8400000000000034,0.11665257809243604,0.03700000000000614,-0.04000000000000625,1.138989479962943,1.1606716213056154,0.014083090794248302,breakout_down,2,1,0.7818314824680298,0.6234898018587336,27,118.17366666666668,118.96933333333335,117.72533333333335,119.41766666666668,116.92966666666668,117.48166666666667,119.11033333333334,116.11433333333333,120.47766666666668,114.48566666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,73.79999999999995,0,1,55.86672530906432,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-28,117.783,118.261,117.251,117.588,140900,46.14752407581002,-30.08866447894576,-29.682055960278845,119.63726917328016,116.49623082671984,-7224488.0,117.894,118.297,0,0,0,0,2015-01-28,1.009999999999991,0.0,-0.0016555869692570862,0.0,1,-1,0.5429999999999922,0.8984962389125966,-0.39800000000001035,-0.08699999999998909,0.9631890130047708,1.247403824191301,0.013301959893592835,neutral,0,2,0.9749279121818236,-0.22252093395631434,28,117.92666666666668,118.51533333333336,117.19433333333335,119.24766666666669,116.60566666666666,117.48166666666667,119.11033333333334,116.11433333333333,120.47766666666668,114.48566666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,19.50000000000074,0,1,19.30691157731618,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-29,117.588,118.489,117.556,118.27,146038,52.3154700978345,-25.50752649571706,-28.84715006736649,119.59615912078117,116.49824087921884,-7078450.0,118.025,118.297,0,0,0,0,2015-01-29,0.9330000000000069,0.0,0.00579991155560093,68200000000.00021,1,1,0.8770000000000095,28.156249120120645,0.22800000000000864,0.3049999999999926,0.9369351265947701,1.1486808552141956,0.013121523600458427,breakout_up,1,3,0.43388373911755823,-0.900968867902419,29,117.7,118.149,117.13900000000001,118.71,116.69000000000001,117.48166666666667,119.11033333333334,116.11433333333333,120.47766666666668,114.48566666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,68.20000000000022,1,0,73.09745648718459,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-01-30,118.27,118.291,117.299,117.501,148955,50.33073923106707,-27.76210469693865,-28.63014099328092,119.40994080338686,116.50635919661315,-7227405.0,117.999,118.297,0,0,0,0,2015-01-30,0.9919999999999902,0.0,-0.006502071531241999,0.0,-1,1,-1.4509999999999934,0.021627188443227433,-0.1980000000000075,-0.2569999999999908,0.9018181809983381,1.1327479794492337,0.012307676946226654,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,30,118.105,118.65400000000001,117.721,119.03800000000001,117.172,117.48166666666667,119.11033333333334,116.11433333333333,120.47766666666668,114.48566666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,76.89999999999912,0,1,77.52008314507735,18063.529,234.747,5.7,0.11,1.501510123751019,99.56732,3.5,0.17300000000000001
2015-02-01,116.93,117.253,116.93,117.193,8163,55.70029058243037,-31.669114915027308,-29.2379357776302,119.03076183305916,116.62503816694084,-7235568.0,117.8725,118.297,0,0,0,0,2015-02-01,0.3229999999999933,-0.570999999999998,-0.0026212542871976146,26299999999.9991,-1,-1,0.4609999999999843,322999999.99999326,-1.0379999999999967,-0.3689999999999998,0.35269709505055324,0.07022896034812443,0.010208633380115786,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,1,118.105,118.65400000000001,117.721,119.03800000000001,117.172,117.48166666666667,119.11033333333334,116.11433333333333,120.47766666666668,114.48566666666666,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,26.299999999999102,1,0,81.42389652044312,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-02,117.191,117.878,117.117,117.595,134620,50.09096413568545,-31.16242360538024,-29.622833343180208,118.95285196307833,116.61604803692171,-7100948.0,117.83250000000001,118.249,0,0,0,0,2015-02-02,0.7609999999999957,-0.001999999999995339,0.0034302390074492594,40399999999.99963,-1,-1,0.710000000000008,9.283783658327458,0.625,0.1869999999999976,0.9467529224349926,1.1933995131369581,0.009919832058207878,breakout_up,1,0,0.0,1.0,2,117.12533333333333,117.32066666666665,116.99766666666666,117.44833333333332,116.80233333333334,118.19033333333334,119.19766666666668,117.51366666666668,119.87433333333334,116.50633333333334,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,40.399999999999636,1,0,53.08797228912953,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-03,117.595,117.743,116.876,117.66,148996,50.41571265142548,-29.891797381522167,-29.676626150848602,118.90584798067367,116.60575201932632,-6951952.0,117.76750000000001,118.249,0,0,0,0,2015-02-03,0.8669999999999902,0.0,0.0005527445894808259,6499999999.999772,-1,1,-0.3370000000000033,0.2058414461671153,-0.13500000000000512,-0.24099999999999966,1.1184210511888217,1.3214394675786203,0.009766380769897595,breakout_down,2,1,0.7818314824680298,0.6234898018587336,3,117.53000000000002,117.94300000000003,117.18200000000003,118.29100000000001,116.76900000000002,118.19033333333334,119.19766666666668,117.51366666666668,119.87433333333334,116.50633333333334,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,6.499999999999773,1,0,7.497107846472894,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-04,117.66,117.998,117.072,117.3,138734,47.39626182396291,-31.427440113466787,-30.02678894337224,118.83688151606566,116.57091848393435,-7090686.0,117.76750000000001,117.90799999999999,0,0,0,0,2015-02-04,0.9260000000000019,0.0,-0.0030596634370219228,0.0,-1,-1,-0.42499999999999716,0.574829930995207,0.25500000000000966,0.19599999999999795,1.1966916500430567,1.232986161411381,0.009625692233273704,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,4,117.42633333333333,117.97666666666666,117.10966666666667,118.29333333333332,116.55933333333334,118.19033333333334,119.19766666666668,117.51366666666668,119.87433333333334,116.50633333333334,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,35.99999999999994,0,1,38.876847865174945,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-05,117.3,117.596,117.021,117.536,116491,42.81880902127997,-30.38981045771294,-30.099393246240382,118.82426046389021,116.55593953610976,-6974195.0,117.76750000000001,117.90799999999999,0,0,0,0,2015-02-05,0.5750000000000028,0.0,0.002011935208866191,23600000000.00042,1,1,0.5960000000000036,1.0609318958389908,-0.402000000000001,-0.05100000000000193,0.8328505202305259,0.9451962874040556,0.009636838305690924,neutral,0,3,0.43388373911755823,-0.900968867902419,5,117.45666666666666,117.84133333333332,116.91533333333332,118.38266666666667,116.53066666666666,118.19033333333334,119.19766666666668,117.51366666666668,119.87433333333334,116.50633333333334,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,23.60000000000042,1,0,41.04340688103204,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-06,117.537,119.221,117.172,119.095,111486,57.27951460546977,-16.794062887449,-27.438327174482108,119.06116462846127,116.48523537153874,-6862709.0,118.0485,117.90799999999999,0,0,0,0,2015-02-06,2.0490000000000066,0.0010000000000047748,0.013264021236046806,155799999999.99927,1,1,1.3229999999999933,4.613698617496594,1.625,0.15099999999999625,1.9785631498855198,0.9053759284313923,0.010935973790729345,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,6,117.38433333333334,117.74766666666669,117.17266666666669,117.95933333333335,116.80933333333334,118.19033333333334,119.19766666666668,117.51366666666668,119.87433333333334,116.50633333333334,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,155.79999999999927,1,0,76.03705415468258,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-08,119.015,119.096,118.893,118.962,5995,51.600561060782084,-7.011707236814857,-23.35300318694866,119.05762836910907,116.77157163089092,-6868704.0,118.0485,117.85249999999999,0,0,0,0,2015-02-08,0.20300000000000296,-0.0799999999999983,-0.001116755531298506,0.0,1,1,-1.691999999999993,0.6639344207874486,-0.125,1.7210000000000036,0.2196969694592054,0.054481278251654844,0.009693696701675518,neutral,0,6,-0.7818314824680299,0.6234898018587334,8,117.38433333333334,117.74766666666669,117.17266666666669,117.95933333333335,116.80933333333334,118.19033333333334,119.19766666666668,117.51366666666668,119.87433333333334,116.50633333333334,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,5.299999999999727,0,1,26.10824577218659,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-09,118.963,119.049,118.332,118.593,115284,55.91486998579218,-2.2111527272087983,-19.124633095000686,119.13530638638696,116.79519361361304,-6983988.0,118.0485,117.5855,0,0,0,0,2015-02-09,0.717000000000013,0.000999999999990564,-0.0031018308367377796,0.0,1,1,-0.2360000000000042,0.13629160041794153,-0.046999999999997044,-0.561000000000007,0.8020134219216949,1.072646781333904,0.009918653047207081,breakout_down,2,0,0.0,1.0,9,118.98366666666668,119.07433333333336,118.87133333333335,119.18666666666668,118.78066666666668,117.728,118.52599999999998,116.79699999999998,119.457,115.999,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,36.999999999999034,0,1,51.60383318851489,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-10,118.592,119.619,118.399,119.361,129771,62.6333592405846,7.701659526495064,-13.759374570701537,119.36397792310449,116.74352207689553,-6854217.0,118.2475,117.73599999999999,1,0,0,0,2015-02-10,1.2199999999999989,-0.0010000000000047748,0.0064759302825630576,76900000000.00053,1,1,1.1370000000000005,5.321243495744917,0.5699999999999932,0.06700000000000728,1.2804366065486525,1.2259953991279955,0.011098570973758768,breakout_up,1,1,0.7818314824680298,0.6234898018587336,10,118.658,118.98400000000001,118.267,119.37500000000001,117.94099999999999,117.728,118.52599999999998,116.79699999999998,119.457,115.999,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,76.90000000000055,1,0,63.032735219070005,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-11,119.36,120.476,119.285,120.202,121833,61.31986520424536,22.089171582514666,-6.589665340058296,119.79048210228035,116.56291789771967,-6732384.0,118.676,118.1645,0,0,0,0,2015-02-11,1.1910000000000025,-0.0010000000000047748,0.007045852497884518,84199999999.99986,1,1,0.07299999999999329,14.879999801599434,0.8569999999999993,0.8859999999999957,1.1068773223913753,1.1812700157944682,0.013655670722457804,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,11,119.12633333333333,119.85366666666667,118.63366666666667,120.34633333333333,117.90633333333334,117.728,118.52599999999998,116.79699999999998,119.457,115.999,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,84.19999999999987,1,0,70.6968340076958,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-12,120.203,120.373,118.51,118.93,152295,57.20567900478966,22.9627018647804,-0.6791918990905579,119.82538080119221,116.55501919880774,-6884679.0,118.676,118.1645,0,1,0,0,2015-02-12,1.8629999999999995,0.0010000000000047748,-0.010582186652468272,0.0,1,-1,-2.1129999999999853,0.10041346715864645,-0.10299999999999443,-0.7749999999999915,1.7934154776728706,1.2955708397667274,0.013835164008339111,breakout_down,2,3,0.43388373911755823,-0.900968867902419,12,119.98766666666666,120.69033333333331,119.49933333333331,121.17866666666666,118.79666666666665,117.728,118.52599999999998,116.79699999999998,119.457,115.999,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,127.29999999999961,0,1,68.33061281233861,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-13,118.93,119.198,118.41,118.734,115746,57.1984923617112,21.821875711401617,3.8210216230078773,119.87862843005333,116.5904715699467,-7000425.0,118.7485,118.1645,0,0,0,0,2015-02-13,0.7879999999999967,0.0,-0.0016480282519129922,0.0,1,-1,1.0759999999999792,0.515384614393455,-1.1750000000000114,-0.10000000000000853,0.6817788538832119,1.0007167367985035,0.013905228463587016,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,13,119.271,120.032,118.169,121.134,117.408,117.728,118.52599999999998,116.79699999999998,119.457,115.999,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,19.600000000001216,0,1,24.873064881899005,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-15,118.443,118.785,118.441,118.63,6574,52.438363487654144,19.849754073155168,7.026768113037336,119.87002939331227,116.59097060668769,-7006999.0,118.7485,118.1645,0,0,0,0,2015-02-15,0.3439999999999941,-0.2909999999999968,-0.0008759074906934763,18699999999.99976,1,1,0.09200000000001296,170.99991450044067,-0.4129999999999967,0.03100000000000591,0.31816500155552124,0.06481898701352419,0.013867228788666433,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,15,119.271,120.032,118.169,121.134,117.408,117.728,118.52599999999998,116.79699999999998,119.457,115.999,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,18.69999999999976,1,0,54.36030709213079,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
2015-02-16,118.632,118.775,118.277,118.484,85326,57.27178564849748,16.913764139221144,9.004167318274098,119.89402332861316,116.64167667138683,-7092325.0,118.824,118.676,0,0,0,0,2015-02-16,0.49800000000000466,0.0020000000000095497,-0.0012307173564865615,0.0,1,-1,-0.04200000000000159,0.4028169002737526,-0.009999999999990905,-0.16400000000000148,0.5315969251370709,0.8880715153293877,0.013749918753062734,breakout_down,2,0,0.0,1.0,16,118.61866666666667,118.79633333333334,118.45233333333334,118.96266666666666,118.27466666666668,118.23,119.584,117.239,120.575,115.885,116.802,121.03400000000002,114.62600000000002,123.21000000000001,110.394,14.800000000001035,0,1,29.718815825672834,18063.529,235.342,5.5,0.11,1.501510123751019,99.36371,3.5,0.171
