DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,NZD_GDP,NZD_Inflation,NZD_Unemployment,NZD_InterestRate,USD_GDP,USD_Inflation,USD_Unemployment,USD_InterestRate
2010-09-17,0.72395,0.7332,0.72388,0.7251,121208,68.24240108136681,0.42249400965519435,0.34033478001008993,0.7388065454138558,0.6987584545861442,110705.0,0.7276499999999999,0.7171,0,0,0,1,2010-09-17,0.009319999999999995,0.0,0.0015885074936114157,114999999.99999844,1,-1,0.005550000000000055,132.140969414695,4,-0.433883739117558,-0.9009688679024191,17,0.7273933333333332,0.7309066666666665,0.7215866666666665,0.7367133333333332,0.7180733333333332,0.7268666666666667,0.7377833333333333,0.7191333333333333,0.7455166666666667,0.7082166666666666,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.11499999999999844,1,0,12.33773200300381,0.004749999999999921,0.002429999999999932,1.029379166182996,1.0955169920462662,0.027858281727779363,breakout_up,1,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-19,0.72562,0.72715,0.72495,0.72598,3994,66.13234421269843,0.4047762660185583,0.35322307721178364,0.7386493699032253,0.7012786300967748,114699.0,0.7297,0.7171,0,0,0,0,2010-09-19,0.0021999999999999797,0.000520000000000076,0.001213625706799051,35999999.999991596,1,-1,-0.00026999999999999247,2.2835786812255274,6,-0.7818314824680299,0.6234898018587334,19,0.7260266666666667,0.7271033333333334,0.7249033333333335,0.7282266666666667,0.7238266666666667,0.7268666666666667,0.7377833333333333,0.7191333333333333,0.7455166666666667,0.7082166666666666,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.035999999999991594,1,0,16.35620172648429,-0.00605,0.0010700000000000154,0.26653740410256604,0.0408024411996363,0.025953200267335573,breakout_up,1,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-20,0.7262,0.732,0.7249,0.7289,99665,61.918579451740825,0.40957545529448636,0.3644935528283242,0.739418668966116,0.7023493310338842,214364.0,0.7303999999999999,0.7171,0,0,0,0,2010-09-20,0.007099999999999995,0.00021999999999999797,0.0040221493705061215,270000000.0000036,1,-1,0.0020400000000000418,4.46153502958857,0,0.0,1.0,20,0.7286,0.7323000000000001,0.7252000000000001,0.7357,0.7215,0.7298999999999999,0.7383499999999997,0.7204499999999998,0.7477999999999998,0.712,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.27000000000000357,1,0,38.02281368821345,0.004850000000000021,-4.999999999999449e-05,0.9896848355610772,1.0757475671148067,0.02571102832134547,breakout_up,1,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-21,0.7289,0.7357,0.72585,0.73545,116238,69.88705198447349,0.460918689567158,0.38377858017609096,0.7411667550623188,0.7029712449376814,330602.0,0.7303999999999999,0.7171,0,0,0,0,2010-09-21,0.009850000000000025,0.0,0.008986143503910079,655000000.0000055,1,1,0.003630000000000022,2.2295074657352685,1,0.7818314824680298,0.6234898018587336,21,0.7323333333333334,0.7388166666666668,0.7289666666666668,0.7421833333333334,0.7224833333333334,0.7298999999999999,0.7383499999999997,0.7204499999999998,0.7477999999999998,0.712,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.6550000000000056,1,0,66.49071160288335,0.0037000000000000366,0.0009500000000000064,1.3884971259519168,1.252196282774558,0.026448656618508884,breakout_up,1,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-22,0.73545,0.7416,0.7306,0.7323,116349,63.183453594936594,0.4707640304979721,0.4011756702404672,0.7408278119718092,0.7062701880281907,214253.0,0.731525,0.718225,0,0,0,0,2010-09-22,0.01100000000000001,0.0,-0.004283091984499418,0.0,1,1,-0.009700000000000153,1.2680409756616466,2,0.9749279121818236,-0.22252093395631434,22,0.7348333333333333,0.7390666666666666,0.7280666666666666,0.7458333333333333,0.7238333333333333,0.7298999999999999,0.7383499999999997,0.7204499999999998,0.7477999999999998,0.712,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.3150000000000097,0,1,28.633760567222023,0.005900000000000016,0.004750000000000032,1.3934632133945775,1.2225745845207043,0.023880638281482895,neutral,0,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-23,0.73235,0.73355,0.7263,0.72765,150857,59.77009570617613,0.436018767346924,0.4081442896617586,0.737925443098479,0.7120275569015211,63396.0,0.731525,0.718225,0,0,0,0,2010-09-23,0.00725000000000009,4.999999999999449e-05,-0.006349856616140834,0.0,-1,1,-0.0014999999999998348,0.19834707465339094,3,0.43388373911755823,-0.900968867902419,23,0.7291666666666666,0.7320333333333333,0.7247833333333332,0.7364166666666667,0.7219166666666665,0.7298999999999999,0.7383499999999997,0.7204499999999998,0.7477999999999998,0.712,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.46999999999999265,0,1,64.818645704039,-0.008050000000000002,-0.0043000000000000815,0.9692512073193668,1.3735250200305795,0.017861190094599997,breakout_down,2,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-24,0.7277,0.736,0.7272,0.73385,107134,63.35076676626733,0.45328650969470585,0.41717273366834806,0.7376287809799081,0.7147042190200917,170530.0,0.731525,0.71905,0,0,0,0,2010-09-24,0.00880000000000003,4.999999999999449e-05,0.008520579949151355,614999999.9999988,1,1,0.010849999999999915,16.59996680006449,4,-0.433883739117558,-0.9009688679024191,24,0.73235,0.7374999999999999,0.7286999999999999,0.74115,0.7235499999999999,0.7298999999999999,0.7383499999999997,0.7204499999999998,0.7477999999999998,0.712,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.6149999999999989,1,0,69.87842290648754,0.002449999999999952,0.0009000000000000119,0.9999998863636493,0.9716761490663989,0.015784645758408745,breakout_up,1,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-26,0.7353,0.7375,0.73465,0.73555,4803,62.08015451522936,0.47521096299060206,0.4287803795327989,0.7378058843891716,0.7167321156108283,175333.0,0.731525,0.71905,0,0,0,0,2010-09-26,0.002850000000000019,0.0014499999999999513,0.002316549703617953,25000000.00000835,1,1,-0.0044999999999999485,3.384610177523316,6,-0.7818314824680299,0.6234898018587334,26,0.7359,0.73715,0.7343,0.73875,0.73305,0.7298999999999999,0.7383499999999997,0.7204499999999998,0.7477999999999998,0.712,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.02500000000000835,1,0,8.76885303402602,0.0015000000000000568,0.007450000000000068,0.3584905209445894,0.04880472622408056,0.014488290267677216,breakout_up,1,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-27,0.7356,0.7368,0.73255,0.73295,130048,55.33331611852388,0.4662319909234047,0.4362707018109201,0.7382331289589824,0.7175298710410175,45285.0,0.73274,0.71905,0,1,0,0,2010-09-27,0.004249999999999976,4.999999999999449e-05,-0.0035347699000748373,0.0,1,-1,-0.0043000000000000815,0.39344249395327413,0,0.0,1.0,27,0.7341000000000001,0.7356500000000001,0.7314000000000002,0.7383500000000001,0.7298500000000001,0.7334666666666667,0.7410833333333334,0.7253333333333334,0.7492166666666668,0.7177166666666667,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.2650000000000041,0,1,62.338273347448975,-0.0007000000000000339,-0.0020999999999999908,0.6222546673126343,1.3214688903859875,0.01422158544318112,breakout_down,2,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-28,0.73295,0.7403,0.7304,0.7384,161246,58.16855745348991,0.4973597821422926,0.4484885178771946,0.7394181792712676,0.7182248207287324,206531.0,0.73325,0.71905,0,0,0,0,2010-09-28,0.009899999999999909,0.0,0.007435705027628017,544999999.9999955,1,1,0.008050000000000002,2.882351810842481,1,0.7818314824680298,0.6234898018587336,28,0.7363666666666666,0.7423333333333332,0.7324333333333333,0.7462666666666665,0.7264666666666667,0.7334666666666667,0.7410833333333334,0.7253333333333334,0.7492166666666668,0.7177166666666667,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.5449999999999955,1,0,55.0449449550551,0.0034999999999999476,-0.0021499999999999853,1.4977304844583081,1.5940613439679066,0.014539471265224977,breakout_up,1,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-29,0.7384,0.7406,0.7345,0.73635,162305,56.350790546147785,0.4997264586568906,0.45873610603313386,0.7400757886733692,0.7190572113266308,44226.0,0.73325,0.71905,0,0,0,0,2010-09-29,0.006099999999999994,0.0,-0.002776273022751891,0.0,1,1,-0.007499999999999951,0.5641024194609553,2,0.9749279121818236,-0.22252093395631434,29,0.7371500000000001,0.7398000000000001,0.7337000000000001,0.7432500000000001,0.7310500000000001,0.7334666666666667,0.7410833333333334,0.7253333333333334,0.7492166666666668,0.7177166666666667,0.7098333333333334,0.7248166666666669,0.6841166666666668,0.7505333333333335,0.6691333333333334,0.20499999999999963,0,1,33.601049008359254,0.000300000000000078,0.0040999999999999925,0.9561127028036528,1.541886629699246,0.014404839941204003,breakout_down,2,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-09-30,0.73635,0.74075,0.73045,0.73505,131930,51.98743247230012,0.48551543360528804,0.4640919715475647,0.7399151078056619,0.720807892194338,-87704.0,0.733725,0.720125,0,0,0,0,2010-09-30,0.010299999999999976,0.0,-0.0017654647925578434,0.0,1,1,0.0007500000000000284,0.7457625854639924,3,0.43388373911755823,-0.900968867902419,30,0.7354166666666666,0.7403833333333332,0.7300833333333332,0.7457166666666666,0.7251166666666666,0.7334666666666667,0.7410833333333334,0.7253333333333334,0.7492166666666668,0.7177166666666667,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.12999999999999678,0,1,12.620133967575683,0.00014999999999998348,-0.004049999999999998,1.5419159368389337,1.1175062998962275,0.013080656349740951,neutral,0,86.8887911931755,92.64124,6.1,3.18,15141.607,218.275,9.5,0.19
2010-10-01,0.73505,0.7462,0.7345,0.74423,117361,65.21654057049491,0.5420792694354359,0.47968943112513895,0.7419138424887912,0.7211221575112088,29657.0,0.73625,0.72792,0,0,0,0,2010-10-01,0.011699999999999933,0.0,0.012488946330181574,917999999.9999965,1,1,0.010479999999999934,20.272690413292377,4,-0.433883739117558,-0.9009688679024191,1,0.7416433333333333,0.7487866666666666,0.7370866666666667,0.7533433333333333,0.7299433333333334,0.7334666666666667,0.7410833333333334,0.7253333333333334,0.7492166666666668,0.7177166666666667,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.9179999999999966,1,0,78.45483292026339,0.005449999999999955,0.004049999999999998,1.3846152207555942,0.97941951361586,0.01421132832627478,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-03,0.74429,0.74462,0.74284,0.7429,4859,69.29340317435057,0.5696084368871479,0.4976732322775408,0.7434465479445284,0.7214394520554718,24798.0,0.73625,0.729725,0,0,0,0,2010-10-03,0.0017800000000000038,6.0000000000060005e-05,-0.0017870819504722229,0.0,1,1,-0.010509999999999908,0.22758604994060505,6,-0.7818314824680299,0.6234898018587334,3,0.7434533333333334,0.7440666666666669,0.7422866666666669,0.7452333333333334,0.7416733333333334,0.7334666666666667,0.7410833333333334,0.7253333333333334,0.7492166666666668,0.7177166666666667,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.13900000000000023,0,1,78.04604154969115,-0.0015800000000000258,0.008339999999999903,0.22373048972718984,0.04470545371573215,0.015023077467468723,breakout_down,2,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-04,0.7429,0.74365,0.73797,0.7385,111720,62.79601071153274,0.549585893587079,0.5080557645394485,0.7440867808369311,0.7218342191630689,-86922.0,0.7366999999999999,0.7310749999999999,0,0,0,0,2010-10-04,0.005680000000000018,0.0,-0.005922735226813783,0.0,1,1,-0.003070000000000017,0.15212978658625625,0,0.0,1.0,4,0.74004,0.74211,0.73643,0.74572,0.73436,0.7383666666666667,0.7463333333333334,0.7305333333333335,0.7541666666666667,0.7225666666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.43999999999999595,0,1,77.45115296602614,-0.0009699999999999154,-0.00486999999999993,0.798650056432786,1.0322814325168554,0.015179918729251087,breakout_down,2,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-05,0.7385,0.7497,0.73565,0.748,134551,68.05508440847527,0.6034191044649417,0.5271284325245471,0.746755220926888,0.720910779073112,47629.0,0.7400500000000001,0.7328250000000001,0,0,0,0,2010-10-05,0.014050000000000007,0.0,0.012863913337846923,949999999.9999952,1,1,0.013899999999999912,3.929823182518151,1,0.7818314824680298,0.6234898018587336,5,0.74445,0.7532499999999999,0.7391999999999999,0.7585,0.7303999999999999,0.7383666666666667,0.7463333333333334,0.7305333333333335,0.7541666666666667,0.7225666666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.9499999999999953,1,0,67.61084620311685,0.00605,-0.0023199999999999887,1.6145711773648415,1.262255419308647,0.017609212054076007,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-06,0.7479,0.75485,0.74534,0.753,141012,69.10876994096454,0.6786055904294708,0.5574238641055318,0.7503352571575553,0.7196257428424447,188641.0,0.7426250000000001,0.7354,0,0,0,0,2010-10-06,0.009510000000000018,-9.999999999998899e-05,0.006684491978609632,509999999.9999993,1,1,-0.0044999999999999485,2.714842689514572,2,0.9749279121818236,-0.22252093395631434,6,0.7510633333333333,0.7567866666666666,0.7472766666666666,0.7605733333333333,0.7415533333333333,0.7383666666666667,0.7463333333333334,0.7305333333333335,0.7541666666666667,0.7225666666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.5099999999999993,1,0,53.622121753758634,0.005149999999999988,0.009689999999999976,1.1130616674787401,1.282119590665861,0.02089138029738732,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-07,0.753,0.75915,0.74675,0.75055,135634,62.80527681014463,0.7102348248412382,0.5879860562526731,0.7526704211150008,0.7190305788849991,53007.0,0.744775,0.7375499999999999,0,0,0,0,2010-10-07,0.012399999999999967,0.0,-0.0032536520584328715,0.0,1,1,-0.007449999999999957,0.9839998425600268,3,0.43388373911755823,-0.900968867902419,7,0.75215,0.75755,0.74515,0.76455,0.73975,0.7383666666666667,0.7463333333333334,0.7305333333333335,0.7541666666666667,0.7225666666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.24499999999999522,0,1,19.75647125231803,0.0042999999999999705,0.0014100000000000223,1.4279132395309448,1.1021186902051319,0.022857796647747095,neutral,0,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-08,0.75055,0.7561,0.7427,0.7552,106516,68.93812495643829,0.7640157369890099,0.6231919923999405,0.7556943275199118,0.7186916724800884,159523.0,0.7448,0.7396,0,0,0,0,2010-10-08,0.013399999999999967,0.0,0.00619545666511216,464999999.99999315,1,1,0.007099999999999884,0.7070062793622481,4,-0.433883739117558,-0.9009688679024191,8,0.7513333333333333,0.7599666666666666,0.7465666666666666,0.7647333333333333,0.7379333333333333,0.7383666666666667,0.7463333333333334,0.7305333333333335,0.7541666666666667,0.7225666666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.4649999999999932,1,0,34.69890306693488,-0.003049999999999997,-0.004049999999999998,1.2172964010450193,0.8823875394115245,0.025096992910695982,neutral,0,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-10,0.7561,0.7573,0.75475,0.7564,4654,75.21485611282266,0.8070176967972298,0.6599571332793983,0.7581017235805515,0.7195292764194486,164177.0,0.7448,0.7403,0,0,0,0,2010-10-10,0.002549999999999941,0.0009000000000000119,0.0015889830508474298,29999999.999996696,1,1,-0.003449999999999953,0.8888882304531718,6,-0.7818314824680299,0.6234898018587334,10,0.7561499999999999,0.7575499999999997,0.7549999999999998,0.7586999999999998,0.7535999999999999,0.7383666666666667,0.7463333333333334,0.7305333333333335,0.7541666666666667,0.7225666666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.029999999999996696,1,0,11.760094080751621,0.0011999999999999789,0.012050000000000005,0.24561739109830044,0.044300941799565896,0.026104248698690283,neutral,0,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-11,0.7564,0.7571,0.7493,0.75015,104154,64.28319488319796,0.7816543582219393,0.6842965782679066,0.7588508775330101,0.7212851224669898,60023.0,0.7468250000000001,0.7403,0,0,0,0,2010-10-11,0.007800000000000029,0.0,-0.008262823902696956,0.0,1,1,-0.007449999999999957,0.09859153540964774,0,0.0,1.0,11,0.7521833333333333,0.7550666666666667,0.7472666666666666,0.7599833333333333,0.7443833333333333,0.7483166666666667,0.7609833333333335,0.7374833333333335,0.7718166666666667,0.7248166666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.6249999999999978,0,1,80.11793359825604,-0.00019999999999997797,-0.005450000000000066,0.854139196874819,1.0495258421327778,0.02537993469198795,breakout_down,2,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-12,0.75015,0.757,0.7479,0.7561,147727,66.75907788897266,0.800339442150444,0.707505151044414,0.7604306664464497,0.7227173335535502,207750.0,0.7474000000000001,0.7403,0,0,0,0,2010-10-12,0.009099999999999997,0.0,0.00793174698393656,595000000.0000011,1,1,0.012199999999999989,3.044443091358671,1,0.7818314824680298,0.6234898018587336,12,0.7536666666666667,0.7594333333333334,0.7503333333333334,0.7627666666666667,0.7445666666666667,0.7483166666666667,0.7609833333333335,0.7374833333333335,0.7718166666666667,0.7248166666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.5950000000000011,1,0,65.37743105153294,-9.999999999998899e-05,-0.0013999999999999568,1.0055247507707477,1.4652723499981999,0.025427895828362232,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-13,0.7561,0.76325,0.75525,0.759,180248,71.14103236529064,0.8289919786511168,0.7318025165657546,0.7624735764529271,0.723684423547073,387998.0,0.74945,0.7423500000000001,0,0,0,0,2010-10-13,0.008000000000000007,0.0,0.0038354714984790554,290000000.0000014,1,1,-0.003049999999999997,8.411754809700039,2,0.9749279121818236,-0.22252093395631434,13,0.7591666666666667,0.7630833333333333,0.7550833333333333,0.7671666666666667,0.7511666666666666,0.7483166666666667,0.7609833333333335,0.7374833333333335,0.7718166666666667,0.7248166666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.29000000000000137,1,0,36.2454693163356,0.006249999999999978,0.007349999999999968,0.979192046610523,1.6828700137711954,0.02610028869989167,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-14,0.75905,0.7643,0.7555,0.75565,195666,64.49334728773565,0.8152696983749985,0.7484959529276034,0.763909972306041,0.724268027693959,192332.0,0.7499750000000001,0.742875,0,1,0,0,2010-10-14,0.00880000000000003,4.999999999999449e-05,-0.004413702239789149,0.0,1,1,-0.006249999999999978,1.4788728228526973,3,0.43388373911755823,-0.900968867902419,14,0.7584833333333334,0.7614666666666668,0.7526666666666668,0.7672833333333334,0.7496833333333334,0.7483166666666667,0.7609833333333335,0.7374833333333335,0.7718166666666667,0.7248166666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.33999999999999586,0,1,38.63197363935856,0.0010499999999999954,0.00024999999999997247,1.2137929360285644,1.5505887238267797,0.026637905249779298,neutral,0,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-15,0.75565,0.7618,0.7533,0.7561,136277,67.05230635931136,0.7988175449008317,0.7585602713222491,0.7649772424008625,0.7255807575991373,328609.0,0.7535000000000001,0.742875,0,0,0,0,2010-10-15,0.008500000000000063,0.0,0.0005955137960695433,44999999.99999504,1,-1,0.0037999999999999146,2.6170201629700562,4,-0.433883739117558,-0.9009688679024191,15,0.7570666666666667,0.7608333333333334,0.7523333333333333,0.7655666666666667,0.7485666666666666,0.7483166666666667,0.7609833333333335,0.7374833333333335,0.7718166666666667,0.7248166666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.044999999999995044,1,0,5.293494882954325,-0.0024999999999999467,-0.0021999999999999797,1.0071088854136436,1.0593351103316904,0.026430695584381002,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-17,0.7557,0.75635,0.75305,0.75335,6633,65.41440505724955,0.7548870252854445,0.7578256221148882,0.7647121243339641,0.7284158756660359,321976.0,0.7535000000000001,0.7440899999999999,0,0,0,0,2010-10-17,0.0032999999999999696,-0.00039999999999995595,-0.0036370850416611957,0.0,1,1,-0.0031999999999999806,0.24528292630829887,6,-0.7818314824680299,0.6234898018587334,17,0.7542499999999999,0.7554499999999997,0.7521499999999998,0.7575499999999998,0.7509499999999999,0.7483166666666667,0.7609833333333335,0.7374833333333335,0.7718166666666667,0.7248166666666668,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.23500000000000743,0,1,71.19054831869421,-0.005450000000000066,-0.00024999999999997247,0.4376657244475118,0.057254033375311646,0.024308866098090933,breakout_down,2,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-18,0.75335,0.75965,0.75,0.75715,170148,61.96737926003512,0.7421792161818153,0.7546963409282736,0.7654264965817782,0.7300315034182218,492124.0,0.7535000000000001,0.7445999999999999,0,0,0,0,2010-10-18,0.009650000000000047,0.0,0.005044136191677209,380000000.00000256,1,1,0.006550000000000056,1.8805964535533426,0,0.0,1.0,18,0.7555999999999999,0.7611999999999999,0.7515499999999998,0.76525,0.7459499999999999,0.7564500000000001,0.7650000000000001,0.7486000000000002,0.77285,0.7400500000000001,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.38000000000000256,1,0,39.37415811832978,0.0033000000000000806,-0.003049999999999997,1.2614377436029116,1.432635853617657,0.023668329780053905,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-19,0.7572,0.75995,0.7426,0.7433,149315,50.300741290069475,0.6132807421982744,0.7264132211822738,0.7650124132710264,0.7312205867289735,342809.0,0.75345,0.7445999999999999,0,1,0,0,2010-10-19,0.017349999999999977,4.999999999999449e-05,-0.018292280261507005,0.0,-1,-1,-0.017650000000000055,0.18835615148245816,1,0.7818314824680298,0.6234898018587336,19,0.7486166666666666,0.7546333333333332,0.7372833333333332,0.7659666666666666,0.7312666666666666,0.7564500000000001,0.7650000000000001,0.7486000000000002,0.77285,0.7400500000000001,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,1.3900000000000023,0,1,80.11065644631458,0.00029999999999996696,-0.007399999999999962,1.822478800159784,1.2429058266699193,0.02258460179456254,breakout_down,2,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-20,0.74315,0.7568,0.7429,0.7537,119311,60.482746941262675,0.5882659179410887,0.6987837605340368,0.7646161172377057,0.7336918827622942,462120.0,0.75345,0.7450749999999999,0,0,0,0,2010-10-20,0.013900000000000023,-0.00014999999999998348,0.013991658818781214,1055000000.0000058,-1,-1,0.024250000000000105,54.59978160087981,2,0.9749279121818236,-0.22252093395631434,20,0.7511333333333333,0.7593666666666666,0.7454666666666666,0.7650333333333333,0.7372333333333333,0.7564500000000001,0.7650000000000001,0.7486000000000002,0.77285,0.7400500000000001,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,1.055000000000006,1,0,75.89382058844718,-0.003149999999999986,0.00029999999999996696,1.3187854536256687,0.9826847635308407,0.02063943757500642,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-21,0.75375,0.75375,0.74345,0.74615,149228,48.688863477759185,0.5017356035750153,0.6593741291422325,0.7642383557682435,0.7348446442317564,312892.0,0.75345,0.7453,0,0,0,0,2010-10-21,0.010299999999999976,4.999999999999449e-05,-0.010017248242006178,0.0,-1,-1,-0.017950000000000133,0.0,3,0.43388373911755823,-0.900968867902419,21,0.7477833333333334,0.7521166666666667,0.7418166666666667,0.7580833333333333,0.7374833333333334,0.7564500000000001,0.7650000000000001,0.7486000000000002,0.77285,0.7400500000000001,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.7600000000000051,0,1,73.7792447335217,-0.003049999999999997,0.0005500000000000504,0.9449540417473336,1.0983089069240013,0.019607794563257303,breakout_down,2,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-22,0.7462,0.75085,0.74375,0.7466,112737,45.151505573923096,0.43181315666627196,0.6138619346470404,0.7634733268322387,0.7366346731677613,425629.0,0.75345,0.7453,0,0,0,0,2010-10-22,0.007099999999999995,4.999999999999449e-05,0.0006030958922469496,40000000.0000067,-1,-1,0.008000000000000118,1.8979584089966224,4,-0.433883739117558,-0.9009688679024191,22,0.7470666666666667,0.7503833333333333,0.7432833333333333,0.7541666666666667,0.7399666666666667,0.7564500000000001,0.7650000000000001,0.7486000000000002,0.77285,0.7400500000000001,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.0400000000000067,1,0,5.633009435291751,-0.0029000000000000137,0.00029999999999996696,0.6089193302813605,0.8245288124684536,0.017891147589836835,breakout_up,1,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
2010-10-24,0.74902,0.74963,0.74654,0.74805,22207,48.076912721895674,0.38367661670455355,0.5678248710585431,0.7621822914554255,0.7392257085445746,447836.0,0.75345,0.7457499999999999,0,0,0,0,2010-10-24,0.003090000000000037,0.0024199999999999777,0.0019421376908651906,0.0,-1,-1,0.0009999999999998899,0.2459676427549788,6,-0.7818314824680299,0.6234898018587334,24,0.7480733333333333,0.7496066666666665,0.7465166666666665,0.7511633333333333,0.7449833333333332,0.7564500000000001,0.7650000000000001,0.7486000000000002,0.77285,0.7400500000000001,0.7251,0.7515499999999999,0.7085999999999999,0.76805,0.6821499999999999,0.09700000000000264,0,1,31.38142995794289,-0.0012199999999999989,0.002789999999999959,0.29860839789250476,0.17883343936477625,0.015290036339403299,breakout_down,2,85.8994000595056,94.80926,6.2,3.18,15309.474,219.035,9.4,0.19
