DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,EUR_GDP,EUR_Inflation,EUR_Unemployment,EUR_InterestRate,GBP_GDP,GBP_Inflation,GBP_Unemployment,GBP_InterestRate
2016-08-21,0.86591,0.86638,0.8648,0.86485,23369,75.41030225701414,0.7856116660304058,0.77078746696515,0.8749063822445443,0.8353496177554557,-5648681.0,0.86504,0.8511949999999999,0,0,0,0,2016-08-21,0.0015800000000000258,-1.0000000000065512e-05,-0.0012356799704360858,0.0,1,-1,-0.00495000000000001,0.4234230419613181,-0.0027999999999999137,0.00387000000000004,0.24726130715785868,0.09883770847422603,0.023129148175963288,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,21,0.8653433333333335,0.8658866666666669,0.8643066666666669,0.8669233333333335,0.8637633333333334,0.8629766666666666,0.8754133333333333,0.8556833333333332,0.8827066666666666,0.8432466666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.10599999999999499,0,1,67.04617330802863,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-22,0.86485,0.86534,0.86092,0.8617,308128,69.18569524261757,0.7327963052677466,0.7631892346256693,0.8753103766387449,0.836666623361255,-5956809.0,0.86541,0.853075,0,0,0,0,2016-08-22,0.0044199999999999795,0.0,-0.003642250101173598,0.0,1,-1,-0.0020799999999999708,0.12468190211656226,-0.001040000000000041,-0.0038799999999999946,0.8221724661137483,1.3100769392989013,0.022572589019796876,breakout_down,2,0,0.0,1.0,22,0.8626533333333333,0.8643866666666665,0.8599666666666665,0.8670733333333333,0.8582333333333333,0.8644066666666667,0.8697333333333334,0.8563733333333333,0.8777666666666667,0.8510466666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.3149999999999986,0,1,71.25084822438365,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-23,0.8617,0.86289,0.85622,0.85631,331237,60.17460969089171,0.6400686430717117,0.7385651163148779,0.8751595035051843,0.8379624964948159,-6288046.0,0.86433,0.853075,0,0,0,0,2016-08-23,0.006670000000000065,0.0,-0.006255077173030064,0.0,-1,-1,-0.0022400000000000198,0.2171532450450311,-0.002449999999999952,-0.0047000000000000375,1.148020456450874,1.382521735138085,0.021712993567850086,breakout_down,2,1,0.7818314824680298,0.6234898018587336,23,0.8584733333333334,0.8607266666666669,0.8540566666666668,0.8651433333333335,0.8518033333333334,0.8644066666666667,0.8697333333333334,0.8563733333333333,0.8777666666666667,0.8510466666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.5390000000000006,0,1,80.79748163693529,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-24,0.85631,0.85786,0.84851,0.85069,321707,50.15828353197708,0.51529262690021,0.6939106184319443,0.8750080187224626,0.8384939812775375,-6609753.0,0.860475,0.85341,0,0,0,0,2016-08-24,0.00934999999999997,0.0,-0.006563043757517802,0.0,-1,-1,-0.0002300000000000635,0.19871792324128348,-0.00503000000000009,-0.007709999999999995,1.5444331773318114,1.3124924779131077,0.021309597188859997,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,24,0.8523533333333333,0.8561966666666666,0.8468466666666666,0.8617033333333333,0.8430033333333333,0.8644066666666667,0.8697333333333334,0.8563733333333333,0.8777666666666667,0.8510466666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.5620000000000069,0,1,60.10052400812842,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-25,0.85069,0.85662,0.84994,0.85553,276834,51.292801809961865,0.45027104583250654,0.6451827039120568,0.8741971732068419,0.8407508267931583,-6332919.0,0.860475,0.85341,0,0,0,0,2016-08-25,0.006680000000000019,0.0,0.005689499112485238,484000000.0000066,-1,-1,0.010460000000000136,7.9066561244595075,-0.0012399999999999078,0.0014300000000000423,1.163762863455948,1.020419898398119,0.01950283412364566,breakout_up,1,3,0.43388373911755823,-0.900968867902419,25,0.85403,0.8581199999999999,0.8514399999999999,0.86071,0.8473499999999999,0.8644066666666667,0.8697333333333334,0.8563733333333333,0.8777666666666667,0.8510466666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.48400000000000665,1,0,72.4442448735227,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-26,0.85553,0.85651,0.85179,0.85208,351905,42.120785883492196,0.3666755501716912,0.5894812731639837,0.8720932369579429,0.8444007630420572,-6684824.0,0.858845,0.85341,0,0,0,0,2016-08-26,0.0047199999999999465,0.0,-0.004032587986394474,0.0,-1,-1,-0.00829000000000013,0.2620320154994584,-0.0001100000000000545,0.0018500000000000183,0.7412059137553447,1.2469106712280913,0.016133160898680273,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,26,0.85346,0.85513,0.85041,0.8581799999999999,0.84874,0.8644066666666667,0.8697333333333334,0.8563733333333333,0.8777666666666667,0.8510466666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.3450000000000064,0,1,73.07773776742434,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-28,0.85236,0.85326,0.85197,0.85301,17243,42.36941910079446,0.3044206683842088,0.5324691522080287,0.8717459381463636,0.8452360618536366,-6667581.0,0.858845,0.85341,0,0,0,0,2016-08-28,0.0012900000000000134,0.000280000000000058,0.0010914468125059825,65000000.00000394,-1,-1,0.0043800000000001615,2.3076863905477385,-0.003249999999999975,0.00017999999999995797,0.2246603579483899,0.06841792428199442,0.015439810237875138,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,28,0.8527466666666667,0.8535233333333333,0.8522333333333333,0.8540366666666667,0.8514566666666666,0.8644066666666667,0.8697333333333334,0.8563733333333333,0.8777666666666667,0.8510466666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.06500000000000394,1,0,50.34856700232632,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-29,0.85302,0.85502,0.85292,0.8538,334310,37.889850622370794,0.2584782889964665,0.4776709795657163,0.8712951190967633,0.8462728809032367,-6333271.0,0.858845,0.85341,0,0,0,0,2016-08-29,0.0020999999999999908,9.99999999995449e-06,0.0009261321672664534,78000000.00000028,-1,-1,-0.00014000000000014,19.9998000020022,0.0017599999999999838,0.0009500000000000064,0.43496262738967867,1.3041683766378613,0.01456841194316017,breakout_up,1,0,0.0,1.0,29,0.8539133333333333,0.8549066666666666,0.8528066666666666,0.8560133333333333,0.8518133333333333,0.8550666666666666,0.8616233333333333,0.8472433333333332,0.8694466666666667,0.8406866666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.07800000000000029,1,0,37.12517848643533,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-30,0.85379,0.85518,0.84973,0.85171,325188,34.426997575417005,0.20286556111152043,0.4227098958748772,0.8708925714492065,0.8470544285507936,-6658459.0,0.857445,0.85341,0,0,0,0,2016-08-30,0.005450000000000066,-9.99999999995449e-06,-0.0024478800655891733,0.0,-1,1,-0.0028799999999999937,0.34236444769348096,0.000160000000000049,-0.003190000000000026,1.346343540923052,1.2697215294852118,0.013875947785735565,breakout_down,2,1,0.7818314824680298,0.6234898018587336,30,0.8522066666666666,0.8546833333333331,0.8492333333333331,0.8576566666666666,0.8467566666666665,0.8550666666666666,0.8616233333333333,0.8472433333333332,0.8694466666666667,0.8406866666666666,0.8441500000000001,0.8633900000000001,0.8256200000000001,0.88192,0.8063800000000001,0.20800000000000818,0,1,38.15813612181355,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-08-31,0.8517,0.85258,0.84729,0.84942,364486,27.217339643207836,0.138714671046547,0.36591085090921116,0.8710135886448563,0.8468204113551435,-7022945.0,0.8563149999999999,0.85341,0,0,0,0,2016-08-31,0.005290000000000017,-9.99999999995449e-06,-0.0026887085979969876,0.0,-1,-1,-0.00019999999999997797,0.19954644001214214,-0.0026000000000000467,-0.0024399999999999977,1.4031826516756911,1.3731353179825048,0.01408353616329965,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,31,0.8497633333333333,0.8522366666666666,0.8469466666666666,0.8550533333333333,0.8444733333333333,0.8550666666666666,0.8616233333333333,0.8472433333333332,0.8694466666666667,0.8406866666666666,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.22800000000000598,0,1,43.09204309204408,0.496804382464947,100.34,10.0,-0.3388,451936.8,101.2,4.8,0.40613
2016-09-01,0.84942,0.84975,0.83876,0.84353,386875,25.28292544226008,0.03988745323442178,0.3007061713742533,0.8721800339234206,0.8445709660765793,-7409820.0,0.8508249999999999,0.85341,0,0,0,0,2016-09-01,0.010990000000000055,0.0,-0.006934143297779604,0.0,-1,-1,-0.0035999999999999366,0.030956845126004436,-0.002829999999999999,-0.008530000000000038,2.1874995645900532,1.2819289356585122,0.01608216206932563,breakout_down,2,3,0.43388373911755823,-0.900968867902419,1,0.8440133333333333,0.8492666666666666,0.8382766666666666,0.8550033333333333,0.8330233333333332,0.8550666666666666,0.8616233333333333,0.8472433333333332,0.8694466666666667,0.8406866666666666,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.5889999999999951,0,1,53.58930033663835,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-02,0.84354,0.84447,0.83754,0.83891,345891,21.718321113865457,-0.07485053739597625,0.2255948296202074,0.8736792108299423,0.8410607891700579,-7755711.0,0.8476999999999999,0.85341,0,0,0,0,2016-09-02,0.006930000000000103,9.99999999995449e-06,-0.005476983628323779,0.0,-1,-1,0.0012699999999999934,0.15499997416668707,-0.005279999999999951,-0.0012199999999999989,1.1264627557765432,1.1319622891955787,0.019022371684243453,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,2,0.8403066666666668,0.8430733333333336,0.8361433333333335,0.8472366666666669,0.8333766666666667,0.8550666666666666,0.8616233333333333,0.8472433333333332,0.8694466666666667,0.8406866666666666,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.4629999999999912,0,1,66.80132736978565,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-04,0.83807,0.83943,0.83792,0.83926,13672,24.323707382058174,-0.1610999541303837,0.1482558728700892,0.8744946800029998,0.838195319997,-7742039.0,0.84708,0.8549899999999999,0,0,0,0,2016-09-04,0.0015100000000000113,-0.0008400000000000629,0.0004172080437710379,119000000.00000243,-1,-1,0.004969999999999919,9.066606222626367,-0.0050400000000000444,0.00038000000000004697,0.25024854984279893,0.04993223430313801,0.021194355057605946,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,4,0.83887,0.83982,0.83831,0.84038,0.83736,0.8550666666666666,0.8616233333333333,0.8472433333333332,0.8694466666666667,0.8406866666666666,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.11900000000000244,1,0,78.75579086697654,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-05,0.83926,0.84061,0.83521,0.83765,284631,16.41719577475088,-0.2396816914108535,0.07066836001390067,0.8746443894905747,0.8354366105094253,-8026670.0,0.8458600000000001,0.8538250000000001,0,0,0,0,2016-09-05,0.00539999999999996,0.0,-0.001918356647522818,0.0,-1,-1,-0.0019599999999999618,0.3333332510288177,0.0011799999999999589,-0.00270999999999999,0.896414193822334,1.0537849379959865,0.022927439656539407,breakout_down,2,0,0.0,1.0,5,0.8378233333333333,0.8404366666666665,0.8350366666666665,0.8432233333333332,0.8324233333333333,0.84268,0.85015,0.8301799999999999,0.86265,0.8227099999999999,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.16100000000000003,0,1,29.809294575078912,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-06,0.83765,0.83874,0.8333,0.83827,356008,18.083567407061906,-0.2935712953609504,-0.0021795710610695365,0.8741099509554904,0.8333170490445099,-7670662.0,0.8442400000000001,0.85287,0,0,0,0,2016-09-06,0.00544,0.0,0.000740165940428525,61999999.99999539,-1,-1,0.0022299999999999542,0.25057465504031934,-0.0018699999999999273,-0.0019099999999999673,0.8985793031748717,1.2805080481359448,0.023891447109128366,breakout_down,2,1,0.7818314824680298,0.6234898018587336,6,0.83677,0.84024,0.8348,0.84221,0.83133,0.84268,0.85015,0.8301799999999999,0.86265,0.8227099999999999,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.06199999999999539,1,0,11.394964160998969,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-07,0.83827,0.84346,0.83743,0.84252,336568,27.561993779412575,-0.29854381930632945,-0.06145242071012152,0.8722274462037404,0.8326395537962598,-7334094.0,0.8442400000000001,0.85287,0,0,0,0,2016-09-07,0.00602999999999998,0.0,0.0050699655242345395,425000000.0000087,-1,-1,0.003630000000000133,6.1785640731383955,0.0047199999999999465,0.004129999999999967,1.191228528007001,1.2173004753927081,0.023220516533571,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,7,0.8411366666666668,0.8448433333333335,0.8388133333333335,0.8471666666666667,0.8351066666666668,0.84268,0.85015,0.8301799999999999,0.86265,0.8227099999999999,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.4250000000000087,1,0,70.46924224838503,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-08,0.84251,0.84949,0.84216,0.84672,395913,38.45967416521215,-0.2655331891289969,-0.10226857439389661,0.8704688474765988,0.8325331525234013,-6938181.0,0.8442400000000001,0.85287,0,0,0,0,2016-09-08,0.007329999999999948,-1.0000000000065512e-05,0.004985044865403766,421000000.00000465,-1,1,-5.0000000000105516e-05,19.94280016343026,0.00602999999999998,0.004730000000000012,1.4255150864420243,1.2594487364889628,0.02227577824843775,breakout_up,1,3,0.43388373911755823,-0.900968867902419,8,0.8461233333333333,0.8500866666666667,0.8427566666666667,0.8534533333333333,0.8387933333333334,0.84268,0.85015,0.8301799999999999,0.86265,0.8227099999999999,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.4210000000000047,1,0,57.427363251944854,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-09,0.84672,0.84844,0.84395,0.84644,360219,44.13143833636746,-0.2388777587720603,-0.12959041126952936,0.8683009517412704,0.8327350482587293,-7298400.0,0.84294,0.85287,0,0,0,0,2016-09-09,0.004489999999999994,0.0,-0.00033068783068789914,0.0,-1,1,-0.0044800000000000395,0.6209384039933245,-0.0010499999999999954,0.0017899999999999583,0.7825024777792845,1.1365343714100609,0.02090837785956581,neutral,0,4,-0.433883739117558,-0.9009688679024191,9,0.8462766666666667,0.8486033333333334,0.8441133333333334,0.8507666666666667,0.8417866666666667,0.84268,0.85015,0.8301799999999999,0.86265,0.8227099999999999,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.028000000000005798,0,1,6.234691605434388,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-11,0.84639,0.84755,0.84614,0.84685,14384,36.34359632440694,-0.21200096565739956,-0.14607252214710342,0.8667493300655549,0.8327676699344448,-7284016.0,0.8415250000000001,0.85287,1,0,0,0,2016-09-11,0.0014100000000000223,-4.999999999999449e-05,0.0004843816454799176,46000000.000001594,-1,1,0.0006900000000000794,4.63998144007495,-0.0008899999999999464,0.0021900000000000253,0.2854250434362312,0.050317510346677814,0.019994892720178913,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,11,0.8468466666666666,0.8475533333333333,0.8461433333333332,0.8482566666666667,0.8454366666666666,0.84268,0.85015,0.8301799999999999,0.86265,0.8227099999999999,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.046000000000001595,1,0,32.60099220411118,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-12,0.84685,0.84839,0.84211,0.84283,375939,35.70323029844755,-0.22059605976235686,-0.1609772296701541,0.8640375388717573,0.8331704611282426,-7659955.0,0.841395,0.85287,0,0,0,0,2016-09-12,0.006279999999999952,0.0,-0.0047470036015823626,0.0,-1,1,-0.004430000000000045,0.3248944462247997,0.0008399999999999519,-0.004029999999999978,1.229443768707167,1.3098463468171795,0.018186973963792735,breakout_down,2,0,0.0,1.0,12,0.8444433333333334,0.8467766666666668,0.8404966666666669,0.8507233333333334,0.8381633333333335,0.8418733333333334,0.8504466666666667,0.8342566666666668,0.8580633333333333,0.8256833333333334,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.40200000000000236,0,1,64.00254736507011,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-13,0.84283,0.85342,0.84198,0.85039,371648,46.63928545536174,-0.16450850033162823,-0.16168348380244893,0.8613383382838135,0.8344236617161863,-7288307.0,0.84336,0.85287,0,0,0,0,2016-09-13,0.011440000000000006,0.0,0.008969780382758103,756000000.0000011,1,1,0.011580000000000035,12.458808871989293,0.005029999999999979,-0.0001300000000000745,1.8481418662129512,1.3018022167711094,0.01587172995731927,breakout_up,1,1,0.7818314824680298,0.6234898018587336,13,0.8485966666666666,0.8552133333333332,0.8437733333333332,0.8600366666666666,0.8371566666666665,0.8418733333333334,0.8504466666666667,0.8342566666666668,0.8580633333333333,0.8256833333333334,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.7560000000000011,1,0,66.07814002272535,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-14,0.85038,0.85447,0.84672,0.84785,428350,42.69578694473319,-0.13895262328098568,-0.15713731169815628,0.8589731452730369,0.8354038547269631,-7716657.0,0.843885,0.85287,0,0,0,0,2016-09-14,0.007749999999999924,-9.99999999995449e-06,-0.002986864850245166,0.0,1,1,-0.010099999999999998,1.1174860334737424,0.0010499999999999954,0.0047400000000000775,1.2352564177149397,1.4582961680872253,0.013910298899390853,neutral,0,2,0.9749279121818236,-0.22252093395631434,14,0.8496799999999999,0.8526399999999997,0.8448899999999998,0.8574299999999998,0.84193,0.8418733333333334,0.8504466666666667,0.8342566666666668,0.8580633333333333,0.8256833333333334,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.2530000000000032,0,1,32.64094955489688,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-15,0.84785,0.85389,0.84733,0.84899,392813,46.58118018761891,-0.10825268971388358,-0.14736038730130174,0.8578443383699552,0.8358006616300448,-7323844.0,0.843885,0.85124,0,0,0,1,2016-09-15,0.00656000000000001,0.0,0.0013445774606357609,114000000.00000298,1,1,0.0036800000000000166,11.615362278150336,-0.0005799999999999139,0.0006099999999999994,0.9808610973592896,1.18442996520701,0.013015523745459825,breakout_up,1,3,0.43388373911755823,-0.900968867902419,15,0.8500700000000001,0.8528100000000002,0.8462500000000002,0.8566300000000001,0.8435100000000001,0.8418733333333334,0.8504466666666667,0.8342566666666668,0.8580633333333333,0.8256833333333334,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.11400000000000299,1,0,17.3754000914499,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-16,0.849,0.85814,0.8486,0.85761,345492,58.8809190125165,-0.014202853560574269,-0.12072888055315625,0.8590985827632345,0.8352384172367653,-6978352.0,0.847785,0.85124,0,0,0,0,2016-09-16,0.009539999999999993,9.99999999995449e-06,0.010153240909786877,861000000.0000006,1,1,0.007479999999999931,22.84994287514542,0.004249999999999976,0.0012699999999999934,1.1474619740844414,1.022972557644577,0.014082302103008155,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,16,0.8547833333333333,0.8609666666666667,0.8514266666666667,0.8643233333333333,0.8452433333333333,0.8418733333333334,0.8504466666666667,0.8342566666666668,0.8580633333333333,0.8256833333333334,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.8610000000000007,1,0,90.2421129860603,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-18,0.85749,0.85806,0.85689,0.85745,18554,67.23623226084078,0.058368418110077425,-0.08490942082050952,0.8595047519324238,0.8350242480675761,-6996906.0,0.85006,0.85124,0,0,0,0,2016-09-18,0.0011700000000000044,-0.00012000000000000899,-0.0001865649887477268,0.0,1,1,-0.008779999999999899,0.9499984166695276,-7.999999999996898e-05,0.00829000000000002,0.1604497860052414,0.061035304025158686,0.01444678954208166,neutral,0,6,-0.7818314824680299,0.6234898018587334,18,0.8574666666666667,0.8580433333333334,0.8568733333333334,0.8586366666666667,0.8562966666666667,0.8418733333333334,0.8504466666666667,0.8342566666666668,0.8580633333333333,0.8256833333333334,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.003999999999992898,0,1,3.4158838599426846,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-19,0.85747,0.85803,0.85349,0.85709,340618,75.16608382266955,0.11168929001031946,-0.04558967865434373,0.8603603087894187,0.8346696912105811,-7337524.0,0.85006,0.84984,0,0,0,0,2016-09-19,0.0045399999999999885,1.999999999990898e-05,-0.0004198495539098804,0.0,1,1,-0.000200000000000089,0.1407034822353078,-3.0000000000085514e-05,-0.0034000000000000696,0.7679295047480541,1.1190073359111377,0.01515643826275926,breakout_down,2,0,0.0,1.0,19,0.8562033333333333,0.8589166666666667,0.8543766666666667,0.8607433333333333,0.8516633333333333,0.8524033333333333,0.8628266666666666,0.8466666666666666,0.8685633333333334,0.8362433333333332,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.037999999999993594,0,1,8.368200836818694,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-20,0.85709,0.86311,0.85627,0.859,345748,76.19423920596202,0.16742855671267876,-0.0029860315809392343,0.8614540361474124,0.8341749638525874,-6991776.0,0.852545,0.8493200000000001,0,0,0,1,2016-09-20,0.006840000000000068,0.0,0.0022284707556965632,190999999.99999672,1,1,0.0022699999999999942,7.341454461640547,0.0050800000000000844,0.0027800000000000047,1.193717069159334,1.154893587172002,0.01608787786871381,breakout_up,1,1,0.7818314824680298,0.6234898018587336,20,0.85946,0.86265,0.85581,0.8663000000000001,0.8526199999999999,0.8524033333333333,0.8628266666666666,0.8466666666666666,0.8685633333333334,0.8362433333333332,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.19099999999999673,1,0,27.919894752228448,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-21,0.85899,0.86075,0.85665,0.85851,519360,78.5284163184401,0.20528207271353072,0.03866758927795476,0.8622747656534482,0.8338252343465518,-7511136.0,0.852545,0.8482050000000001,0,0,0,0,2016-09-21,0.0040999999999999925,-9.99999999995449e-06,-0.0005704307334109318,0.0,1,1,-0.0023999999999999577,0.7521364307109173,-0.0023600000000000287,0.00038000000000004697,0.7827413549558286,1.6472422584117585,0.01677349877563202,neutral,0,2,0.9749279121818236,-0.22252093395631434,21,0.8586366666666666,0.8606233333333332,0.8565233333333332,0.8627366666666666,0.8545366666666666,0.8524033333333333,0.8628266666666666,0.8466666666666666,0.8685633333333334,0.8362433333333332,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.048000000000003595,0,1,11.704462326262785,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-22,0.85851,0.86106,0.85617,0.85666,435680,74.33180628088675,0.2178421542217368,0.07450250226671117,0.8629560356847754,0.8336389643152244,-7946816.0,0.852545,0.8482050000000001,0,0,0,0,2016-09-22,0.004890000000000061,0.0,-0.002154896273776681,0.0,1,-1,-0.0013600000000000279,1.0897431240414184,0.00031000000000003247,-0.00048000000000003595,1.135097229550326,1.2189574064364543,0.01727994679637218,neutral,0,3,0.43388373911755823,-0.900968867902419,22,0.8579633333333333,0.8597566666666666,0.8548666666666666,0.8628533333333334,0.8530733333333332,0.8524033333333333,0.8628266666666666,0.8466666666666666,0.8685633333333334,0.8362433333333332,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.18500000000000183,0,1,37.82457575137999,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-23,0.85667,0.86793,0.85629,0.86553,457899,77.1280103798126,0.2959579770076881,0.11879359721490657,0.8656678176313136,0.8325381823686865,-7488917.0,0.857325,0.850615,0,0,0,0,2016-09-23,0.011639999999999984,1.0000000000065512e-05,0.01035416618028161,885999999.9999979,1,1,0.010720000000000063,29.63150096973046,0.006869999999999932,0.00012000000000000899,1.818181534179696,1.2524034766511953,0.01950860803907768,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,23,0.86325,0.8702099999999999,0.8585699999999999,0.87489,0.85161,0.8524033333333333,0.8628266666666666,0.8466666666666666,0.8685633333333334,0.8362433333333332,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.8859999999999979,1,0,76.1102998024224,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
2016-09-25,0.86583,0.86663,0.86531,0.86585,15630,74.82478464710647,0.35633979854076125,0.16630283748007751,0.8681537482778613,0.8322842517221384,-7473287.0,0.85763,0.850615,0,0,0,0,2016-09-25,0.0013199999999999878,0.00029999999999996696,0.000369715665545951,2000000.000002,1,1,-0.008550000000000058,1.5384585798874941,-0.0012999999999999678,0.009020000000000028,0.2292462262510867,0.047361569676959404,0.021094268955136504,neutral,0,6,-0.7818314824680299,0.6234898018587334,25,0.86593,0.8665499999999999,0.8652299999999999,0.86725,0.86461,0.8524033333333333,0.8628266666666666,0.8466666666666666,0.8685633333333334,0.8362433333333332,0.85208,0.8697799999999999,0.8317199999999999,0.8901399999999999,0.81402,0.002000000000002,1,0,1.5140045420151542,0.496804382464947,100.72,9.9,-0.34299999999999997,451936.8,101.5,4.8,0.37906999999999996
